tss_id	start	stop	strand	name	source	condition	HT	classic	prediction	orientation	type	alt_id
CTSS16308	2701968	2701968	-	Wade_p4385	Wade	NA	1	0	0	NA	TSS	Wade_p4385
CTSS16309	2702038	2702038	+	recO	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21218,HT_Storz_21219,HT_Storz_21220
CTSS16310	2702292	2702292	-	recO	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3796
CTSS16311	2702302	2702302	-	recO	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3797
CTSS16312	2702848	2702848	+	Wade_p1529	Wade	NA	1	0	0	NA	TSS	Wade_p1529
CTSS16313	2703503	2703503	-	era	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3798
CTSS16314	2703879	2703879	-	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_4989
CTSS16315	2703904	2703904	-	rnc	Storz,Palsson	LB_2.0,M63_0.4,glutamine_nitrogen	1	0	0	intragenic/sense	TSS	HT_Storz_21221,HT_Storz_21222,HT_Palsson_4990
CTSS16316	2703933	2703933	-	NA	Palsson	exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_4991,HT_Palsson_4992,HT_Palsson_4993,HT_Palsson_4994
CTSS16317	2704008	2704008	-	Wade_p4386,rnc	Wade,Morett,Storz,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,exponential_phase,heat_shock	1	0	0	InSense,intragenic/sense	TSS	Wade_p4386,HT_Morett_3799,HT_Storz_21223,HT_Storz_21224,HT_Palsson_4995,HT_Palsson_4996
CTSS16318	2704009	2704009	-	Wade_p4387	Wade	NA	1	0	0	NA	TSS	Wade_p4387
CTSS16319	2704016	2704016	-	rnc	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3800
CTSS16320	2704074	2704074	-	rnc	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3801
CTSS16321	2704076	2704076	-	rnc	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3802
CTSS16322	2704093	2704093	-	rnc	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3803
CTSS16323	2704101	2704101	-	rnc	Morett,Palsson	triphosphate_enrichment,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	UpSense	TSS	HT_Morett_3804,HT_Palsson_4997,HT_Palsson_4998,HT_Palsson_4999
CTSS16324	2704129	2704129	+	rnc	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_21225,HT_Storz_21226,HT_Storz_21227
CTSS16325	2704183	2704183	-	rnc	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3805
CTSS16326	2704223	2704223	-	b2567,b2566,rncp	Yan,Palsson,RegulonDB	M9,exponential_phase,heat_shock,Sigma70	1	1	0	NA	TSS	HT_Yan_2382,HT_Palsson_5000,HT_Palsson_5001,ECK120010724
CTSS16327	2704226	2704226	-	rnc	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_21228,HT_Storz_21229,HT_Storz_21230
CTSS16328	2704243	2704243	+	lepB	Storz	LB_2.0	1	0	0	downstream/antisense	TSS	HT_Storz_21231
CTSS16329	2704267	2704267	-	rnc	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	upstream/sense	TSS	HT_Storz_21232,HT_Storz_21233,HT_Storz_21234,HT_Palsson_5002
CTSS16330	2704967	2704967	-	Wade_p4388	Wade	NA	1	0	0	NA	TSS	Wade_p4388
CTSS16331	2705400	2705400	-	lepB,lepA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_21235,HT_Storz_21236,HT_Storz_21237,HT_Storz_21238,HT_Storz_21239,HT_Storz_21240
CTSS16332	2705695	2705695	+	lepA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21241,HT_Storz_21242
CTSS16333	2706051	2706051	-	lepA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3806
CTSS16334	2706519	2706519	-	lepA	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21243
CTSS16335	2707063	2707063	+	lepA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21244,HT_Storz_21245
CTSS16336	2707107	2707107	+	Wade_p1530,lepA	Wade,Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	Wade_p1530,HT_Storz_21246,HT_Storz_21247
CTSS16337	2707124	2707124	-	Wade_p4389	Wade,Palsson	heat_shock	1	0	0	NA	TSS	Wade_p4389,HT_Palsson_5003
CTSS16338	2707196	2707196	-	lepAp	RegulonDB	NA	0	1	0	NA	TSS	ECK120010363
CTSS16339	2707204	2707204	-	lepA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3807
CTSS16340	2707209	2707209	-	lepA,b2569,b2568,b2567,b2569,b2568	Morett,Yan	454_data,M9,Rich	1	0	0	NA	TSS	HT_Morett_3808,HT_Yan_2383,HT_Yan_2384,HT_Yan_2385
CTSS16341	2707210	2707210	-	lepA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_21248,HT_Storz_21249,HT_Storz_21250
CTSS16342	2707211	2707211	-	Wade_p4390,lepA	Wade,Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	Wade_p4390,HT_Morett_3809
CTSS16343	2707495	2707495	-	NA	Palsson	exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_5004,HT_Palsson_5005,HT_Palsson_5006,HT_Palsson_5007
CTSS16344	2707497	2707497	-	rseC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21251,HT_Storz_21252,HT_Storz_21253
CTSS16345	2707831	2707831	+	rseB,rseC	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense,upstream/antisense	TSS	HT_Storz_21254,HT_Storz_21255,HT_Storz_21256,HT_Storz_21257
CTSS16346	2707903	2707903	+	Wade_p1531,rseB	Wade,Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	Wade_p1531,HT_Storz_21258
CTSS16347	2708188	2708188	+	rseB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21259,HT_Storz_21260
CTSS16348	2708307	2708307	+	Wade_p1532,rseB	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p1532,HT_Storz_21261,HT_Storz_21262,HT_Storz_21263
CTSS16349	2708314	2708314	+	rseB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21264,HT_Storz_21265,HT_Storz_21266
CTSS16350	2708382	2708382	+	Wade_p1533	Wade	NA	1	0	0	NA	TSS	Wade_p1533
CTSS16351	2708991	2708991	-	rseB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_3810
CTSS16352	2709005	2709005	+	rseA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21267,HT_Storz_21268
CTSS16353	2709034	2709034	-	rseB,rseA,b2572,b2571,b2570,b2569	Storz,Yan	LB_2.0,M63_0.4,LB_0.4,M9,Rich	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_21269,HT_Storz_21270,HT_Storz_21271,HT_Storz_21272,HT_Storz_21273,HT_Storz_21274,HT_Yan_2386,HT_Yan_2387
CTSS16354	2709035	2709035	-	Wade_p4391	Wade	NA	1	0	0	NA	TSS	Wade_p4391
CTSS16355	2709043	2709043	-	rseA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3811
CTSS16356	2709143	2709143	+	rseA	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21275,HT_Storz_21276
CTSS16357	2709279	2709279	-	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_5008,HT_Palsson_5009,HT_Palsson_5010
CTSS16358	2709368	2709368	-	NA	Palsson	exponential_phase,stationary_phase	1	0	0	NA	TSS	HT_Palsson_5011,HT_Palsson_5012
CTSS16359	2709404	2709404	-	rseA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_21277,HT_Storz_21278,HT_Storz_21279
CTSS16360	2709522	2709522	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_5013
CTSS16361	2709632	2709632	-	rseA,rpoE,b2573,b2572,b2571,b2573,b2572,b2571,b2570,b2569,rseAp3	Storz,Yan,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,glutamine_nitrogen,Sigma24	1	1	0	upstream/sense,intragenic/sense	TSS	HT_Storz_21280,HT_Storz_21281,HT_Storz_21282,HT_Storz_21283,HT_Storz_21284,HT_Storz_21285,HT_Yan_2388,HT_Yan_2389,HT_Yan_2390,HT_Palsson_5014,HT_Palsson_5015,ECK120010580
CTSS16362	2709644	2709644	-	rseA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_3812
CTSS16363	2709761	2709761	-	rpoE	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3813
CTSS16364	2709762	2709762	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_5016,HT_Palsson_5017
CTSS16365	2709848	2709848	+	rpoE	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21286,HT_Storz_21287
CTSS16366	2709854	2709854	-	rpoE	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3814
CTSS16367	2709857	2709857	+	rpoE	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_21288
CTSS16368	2709906	2709906	-	rpoE	Morett	454_data	1	0	0	NA	TSS	HT_Morett_3815
CTSS16369	2710033	2710033	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_5018
CTSS16370	2710087	2710087	-	Wade_p4392,rpoE,rpoEp2a	Wade,Morett,RegulonDB	454_data,Sigma24,Sigma70	1	1	0	NA	TSS	Wade_p4392,HT_Morett_3816,ECK120010579
CTSS16371	2710088	2710088	-	b2573,b2572,b2571,b2570	Yan,Palsson	M9,heat_shock	1	0	0	NA	TSS	HT_Yan_2391,HT_Palsson_5019
CTSS16372	2710093	2710093	-	rpoE	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense	TSS	HT_Storz_21289,HT_Storz_21290
CTSS16373	2710107	2710107	+	rpoE	Storz	M63_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_21291
CTSS16374	2710154	2710154	-	b2573,b2572,b2571,b2570,b2569	Yan	Rich	1	0	0	NA	TSS	HT_Yan_2392
CTSS16375	2710161	2710161	-	rpoE	Morett	454_data	1	0	0	NA	TSS	HT_Morett_3817
CTSS16376	2710165	2710165	-	rpoE,b2573,b2572,b2571,b2573,b2572,b2571,b2570,rpoEp5	Storz,Yan,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,glutamine_nitrogen,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_21292,HT_Storz_21293,HT_Storz_21294,HT_Yan_2393,HT_Yan_2394,HT_Palsson_5020,HT_Palsson_5021,ECK125241005
CTSS16377	2710169	2710169	-	rpoE	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_21295
CTSS16378	2710182	2710182	+	Wade_p1534,nadB	Wade,Storz,Palsson	LB_2.0,M63_0.4,exponential_phase	1	0	0	upstream/sense	TSS	Wade_p1534,HT_Storz_21296,HT_Storz_21297,HT_Palsson_5022
CTSS16379	2710186	2710186	-	rpoEp1a	RegulonDB	NA	0	1	0	NA	TSS	ECK120010692
CTSS16380	2710229	2710229	-	Wade_p4393,b2573,b2572	Wade,Yan	M9	1	0	0	NA	TSS	Wade_p4393,HT_Yan_2395
CTSS16381	2710230	2710230	-	rpoE,b2573,b2572,b2571,rpoEp4	Morett,Storz,Yan,RegulonDB	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,Rich,Sigma38	1	1	0	UpSenseExten,upstream/sense	TSS	HT_Morett_3818,HT_Storz_21298,HT_Storz_21299,HT_Storz_21300,HT_Yan_2396,ECK125241002
CTSS16382	2710324	2710324	-	nadB	Storz	LB_2.0,M63_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_21301,HT_Storz_21302
CTSS16383	2710338	2710338	-	Wade_p4394	Wade	NA	1	0	0	NA	TSS	Wade_p4394
CTSS16384	2710339	2710339	-	rpoEp2b	RegulonDB	Sigma54,Sigma70	0	1	0	NA	TSS	ECK125240999
CTSS16385	2710388	2710388	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_5023
CTSS16386	2710391	2710391	+	b2574	Yan	M9	1	0	0	NA	TSS	HT_Yan_2397
CTSS16387	2710392	2710392	+	nadB	Morett,Palsson	triphosphate_enrichment,exponential_phase	1	0	0	UpSense	TSS	HT_Morett_3819,HT_Palsson_5024
CTSS16388	2710393	2710393	-	rpoEp1b	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK125240996
CTSS16389	2710703	2710703	+	nadB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21303,HT_Storz_21304
CTSS16390	2711143	2711143	-	nadB	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21305
CTSS16391	2711421	2711421	+	nadB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21306,HT_Storz_21307
CTSS16392	2711463	2711463	-	nadB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21308,HT_Storz_21309,HT_Storz_21310
CTSS16393	2711562	2711562	+	nadB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21311,HT_Storz_21312
CTSS16394	2711564	2711564	+	Wade_p1535,nadB	Wade,Storz	LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p1535,HT_Storz_21313
CTSS16395	2711840	2711840	-	nadB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21314,HT_Storz_21315
CTSS16396	2712653	2712653	-	yfiC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21316,HT_Storz_21317,HT_Storz_21318
CTSS16397	2712744	2712744	-	yfiC	Morett	454_data	1	0	0	NA	TSS	HT_Morett_3820
CTSS16398	2712764	2712764	+	b2576	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_2398,HT_Yan_2399
CTSS16399	2712801	2712801	-	yfiC,srmB,b2575	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,exponential_phase	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_21319,HT_Storz_21320,HT_Storz_21321,HT_Storz_21322,HT_Storz_21323,HT_Storz_21324,HT_Yan_2400,HT_Palsson_5025
CTSS16400	2712878	2712878	+	Wade_p1536,srmB	Wade,Morett,Storz,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	UpSense,upstream/sense	TSS	Wade_p1536,HT_Morett_3821,HT_Storz_21325,HT_Storz_21326,HT_Storz_21327,HT_Palsson_5026,HT_Palsson_5027,HT_Palsson_5028,HT_Palsson_5029
CTSS16401	2712880	2712880	+	b2576	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_2401,HT_Yan_2402
CTSS16402	2712892	2712892	-	srmB,yfiC	Storz	LB_2.0,M63_0.4	1	0	0	upstream/antisense,upstream/sense	TSS	HT_Storz_21328,HT_Storz_21329,HT_Storz_21330,HT_Storz_21331
CTSS16403	2713405	2713405	-	srmB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21332,HT_Storz_21333,HT_Storz_21334
CTSS16404	2713596	2713596	+	srmB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21335,HT_Storz_21336,HT_Storz_21337
CTSS16405	2714354	2714354	-	NA	Storz	M63_0.4	1	0	0	NA	TSS	HT_Storz_21338
CTSS16406	2714428	2714428	-	NA	Storz	LB_2.0,M63_0.4	1	0	0	NA	TSS	HT_Storz_21339,HT_Storz_21340
CTSS16407	2714525	2714525	-	Wade_p4395,yfiE	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p4395,HT_Storz_21341,HT_Storz_21342,HT_Storz_21343
CTSS16408	2714763	2714763	+	yfiE	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21344,HT_Storz_21345
CTSS16409	2715162	2715162	-	Wade_p4396,yfiE	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p4396,HT_Storz_21346,HT_Storz_21347,HT_Storz_21348
CTSS16410	2715163	2715163	-	Wade_p4397	Wade	NA	1	0	0	NA	TSS	Wade_p4397
CTSS16411	2715320	2715320	-	Wade_p4398,yfiE	Wade,Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense	TSS	Wade_p4398,HT_Storz_21349,HT_Storz_21350
CTSS16412	2715321	2715321	-	Wade_p4399	Wade	NA	1	0	0	NA	TSS	Wade_p4399
CTSS16413	2715344	2715344	-	Wade_p4400	Wade	NA	1	0	0	NA	TSS	Wade_p4400
CTSS16414	2715386	2715386	-	yfiE,eamB,b2577	Storz,Yan	M63_0.4,M9,Rich	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_21351,HT_Storz_21352,HT_Yan_2403,HT_Yan_2404
CTSS16415	2715678	2715678	+	eamB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21353,HT_Storz_21354,HT_Storz_21355
CTSS16416	2715788	2715788	+	Wade_p1537,eamB	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p1537,HT_Storz_21356,HT_Storz_21357,HT_Storz_21358
CTSS16417	2715801	2715801	+	eamB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21359,HT_Storz_21360,HT_Storz_21361
CTSS16418	2715849	2715849	+	Wade_p1538	Wade	NA	1	0	0	NA	TSS	Wade_p1538
CTSS16419	2715852	2715852	+	Wade_p1539,eamB	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p1539,HT_Storz_21362,HT_Storz_21363,HT_Storz_21364
CTSS16420	2716280	2716280	-	yfiD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3822
CTSS16421	2716282	2716282	-	yfiD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3823
CTSS16422	2716291	2716291	-	yfiD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_3824
CTSS16423	2716431	2716431	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3825
CTSS16424	2716446	2716446	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3826
CTSS16425	2716470	2716470	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3827
CTSS16426	2716473	2716473	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3828
CTSS16427	2716478	2716478	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3829
CTSS16428	2716482	2716482	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3830
CTSS16429	2716501	2716501	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3831
CTSS16430	2716506	2716506	-	grcAp2	RegulonDB	NA	0	1	0	NA	TSS	ECK125165946
CTSS16431	2716511	2716511	-	yfiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3832
CTSS16432	2716521	2716521	-	grcA,b2579	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,Rich,exponential_phase,stationary_phase,glutamine_nitrogen	1	0	0	upstream/sense	TSS	HT_Storz_21365,HT_Storz_21366,HT_Storz_21367,HT_Yan_2405,HT_Palsson_5030,HT_Palsson_5031,HT_Palsson_5032
CTSS16433	2716522	2716522	-	Wade_p4401,yfiD	Wade,Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	Wade_p4401,HT_Morett_3833
CTSS16434	2716523	2716523	-	grcAp1	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120009863
CTSS16435	2716686	2716686	+	ung	Morett,Storz	triphosphate_enrichment,M63_0.4	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_3834,HT_Storz_21368
CTSS16436	2716729	2716729	+	b2580	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_2406,HT_Yan_2407
CTSS16437	2716730	2716730	+	ung	Morett,Palsson	triphosphate_enrichment,exponential_phase,stationary_phase,glutamine_nitrogen	1	0	0	UpSense	TSS	HT_Morett_3835,HT_Palsson_5033,HT_Palsson_5034,HT_Palsson_5035
CTSS16438	2716731	2716731	+	Wade_p1540	Wade	NA	1	0	0	NA	TSS	Wade_p1540
CTSS16439	2716738	2716738	+	ung,ungp	Morett,RegulonDB	triphosphate_enrichment	1	1	0	UpSense	TSS	HT_Morett_3836,ECK120010364
CTSS16440	2717016	2717016	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_5036
CTSS16441	2717035	2717035	+	ung	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21369,HT_Storz_21370
CTSS16442	2717267	2717267	-	ung	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21371
CTSS16443	2717284	2717284	+	ung	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21372,HT_Storz_21373,HT_Storz_21374
CTSS16444	2717709	2717709	-	yfiF	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21375,HT_Storz_21376
CTSS16445	2718056	2718056	-	Wade_p4402	Wade	NA	1	0	0	NA	TSS	Wade_p4402
CTSS16446	2718057	2718057	-	Wade_p4403,yfiF	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p4403,HT_Storz_21377,HT_Storz_21378,HT_Storz_21379
CTSS16447	2718058	2718058	-	Wade_p4404	Wade	NA	1	0	0	NA	TSS	Wade_p4404
CTSS16448	2718080	2718080	+	yfiF	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21380,HT_Storz_21381
CTSS16449	2718528	2718528	-	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_5037
CTSS16450	2718554	2718554	-	yfiF,b2581	Morett,Storz,Yan,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,M9,Rich,glutamine_nitrogen	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_3837,HT_Storz_21382,HT_Storz_21383,HT_Storz_21384,HT_Yan_2408,HT_Yan_2409,HT_Palsson_5038
CTSS16451	2718593	2718593	-	yfiF	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_3838
CTSS16452	2718619	2718619	-	yfiF,b2581	Storz,Yan	LB_2.0,M63_0.4,M9	1	0	0	upstream/sense	TSS	HT_Storz_21385,HT_Storz_21386,HT_Yan_2410
CTSS16453	2718627	2718627	+	Wade_p1541	Wade,Palsson	stationary_phase	1	0	0	NA	TSS	Wade_p1541,HT_Palsson_5039
CTSS16454	2718659	2718659	-	b2581	Yan	M9	1	0	0	NA	TSS	HT_Yan_2411
CTSS16455	2718667	2718667	-	yfiF,trxC	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_21387,HT_Storz_21388,HT_Storz_21389,HT_Storz_21390
CTSS16456	2718668	2718668	-	Wade_p4405	Wade	NA	1	0	0	NA	TSS	Wade_p4405
CTSS16457	2718674	2718674	+	b2582,b2583	Yan	M9	1	0	0	NA	TSS	HT_Yan_2412
CTSS16458	2718675	2718675	+	trxC,trxCp	Storz,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,exponential_phase,glutamine_nitrogen,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_21391,HT_Storz_21392,HT_Storz_21393,HT_Palsson_5040,HT_Palsson_5041,ECK120009945
CTSS16459	2718682	2718682	+	NA	Palsson	glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_5042,HT_Palsson_5043
CTSS16460	2718710	2718710	+	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_5044
CTSS16461	2718875	2718875	+	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_5045,HT_Palsson_5046,HT_Palsson_5047
CTSS16462	2718965	2718965	-	trxC	Morett	triphosphate_enrichment	1	0	0	InAntiSense	TSS	HT_Morett_3839
CTSS16463	2719043	2719043	-	trxC	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen	1	0	0	intragenic/antisense	TSS	HT_Storz_21394,HT_Storz_21395,HT_Storz_21396,HT_Palsson_5048,HT_Palsson_5049,HT_Palsson_5050
CTSS16464	2719061	2719061	+	yfiP,trxC	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase,glutamine_nitrogen	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_21397,HT_Storz_21398,HT_Storz_21399,HT_Storz_21400,HT_Storz_21401,HT_Storz_21402,HT_Palsson_5051,HT_Palsson_5052
CTSS16465	2719204	2719204	+	b2583,b2584	Yan	Rich	1	0	0	NA	TSS	HT_Yan_2413
CTSS16466	2719205	2719205	+	yfiP	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_21403,HT_Storz_21404,HT_Storz_21405
CTSS16467	2719697	2719697	+	pka,yfiP	Storz	M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_21406,HT_Storz_21407,HT_Storz_21408,HT_Storz_21409
CTSS16468	2719829	2719829	-	yfiP	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_21410,HT_Storz_21411,HT_Storz_21412
CTSS16469	2719930	2719930	+	b2584,b2585	Yan	Rich	1	0	0	NA	TSS	HT_Yan_2414
CTSS16470	2719931	2719931	+	yfiQ,pka,pkap	Morett,Storz,RegulonDB	454_data,LB_2.0,M63_0.4,LB_0.4,Sigma70	1	1	0	upstream/sense	TSS	HT_Morett_3840,HT_Storz_21413,HT_Storz_21414,HT_Storz_21415,ECK125140844
CTSS16471	2720318	2720318	-	Wade_p4406	Wade	NA	1	0	0	NA	TSS	Wade_p4406
CTSS16472	2720969	2720969	+	pka	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_21416,HT_Storz_21417,HT_Storz_21418
