ctg_id	start	stop	strand	reported_bnumbers	valid_bnumbers	type
CCTG2573	2825790	2829927	+	b2702,b2703,b2704,b2705,b2706,b2707,b2708	b2702,b2703,b2704,b2705,b2706,b2707	CTG
CCTG2574	2825791	2830778	+	b2702,b2703,b2704,b2705,b2706,b2707,b2708	b2702,b2703,b2704,b2705,b2706,b2707,b2708	CTG
CCTG2575	2828860	2829820	+	b2707	b2707	CTG
CCTG2576	2828960	2831368	+	b2706,b2707,b2708	b2707,b2708	CTG
CCTG2577	2829980	2832309	-	b2709	b2709	CTG
CCTG2578	2832439	2835045	+	b2710,b2711	b2710,b2711	CTG
CCTG2579	2835173	2838105	-	b2712	b2712	CTG
CCTG2580	2835173	2838132	-	b2713,b2712	b2712,b2713	CTG
CCTG2581	2837389	2839288	-	b2714,b2713,b2712,b2714,b2713	b2713,b2714	CTG
CCTG2582	2838254	2839264	-	b2714	b2714	CTG
CCTG2583	2839429	2842414	+	b2715,b2716	b2715,b2716	CTG
CCTG2584	2840942	2842414	+	b2716	b2716	CTG
CCTG2585	2842204	2843102	-	b2718,b2717	b2717	CTG
CCTG2586	2842477	2850461	-	b2725,b2724,b2723,b2722,b2721,b2720,b2719,b2718,b2717	b2717,b2718,b2719,b2720,b2721,b2722,b2723,b2724,b2725	CTG
CCTG2587	2850627	2854321	+	b2726,b2727,b2728,b2729,b2730	b2726,b2727,b2728,b2729,b2730	CTG
CCTG2588	2850627	2856416	+	b2726,b2727,b2728,b2729,b2730,b2731	b2726,b2727,b2728,b2729,b2730,b2731	CTG
CCTG2589	2850838	2854481	+	b2726,b2727,b2728,b2729,b2730,b2726,b2727,b2728,b2729,b2730,b2731,b2727,b2728,b2729,b2730	b2727,b2728,b2729,b2730	CTG
CCTG2590	2850839	2856416	+	b2727,b2728,b2729,b2730,b2731	b2727,b2728,b2729,b2730,b2731	CTG
CCTG2591	2852874	2855240	+	b2729,b2730,b2731	b2730	CTG
CCTG2592	2856453	2856828	-	b2732	b2732	CTG
CCTG2593	2857019	2859758	+	b2733	b2733	CTG
CCTG2594	2857024	2860563	+	b2733,b2734	b2733,b2734	CTG
CCTG2595	2859760	2860416	+	b2734	b2734	CTG
CCTG2596	2860223	2861256	-	b2735	b2735	CTG
CCTG2597	2861391	2865076	+	b2736,b2737,b2738,b2739	b2736,b2737,b2738,b2739	CTG
CCTG2598	2861430	2863501	+	b2736,b2737	b2736,b2737	CTG
CCTG2599	2862197	2863501	+	b2737	b2737	CTG
CCTG2600	2863593	2865012	+	b2738,b2739	b2738,b2739	CTG
CCTG2601	2865101	2866465	+	b2740	b2740	CTG
CCTG2602	2866100	2868283	-	b2742,b2741,b2741	b2741	CTG
CCTG2603	2866506	2868829	-	b2742,b2741	b2741,b2742	CTG
CCTG2604	2866509	2869554	-	b2744,b2743,b2742,b2741	b2741,b2742,b2743	CTG
CCTG2605	2866947	2871157	-	b2745,b2744,b2743,b2742,b2741	b2742,b2743,b2744	CTG
CCTG2606	2867675	2870686	-	b2745,b2744,b2743,b2742,b2744,b2743	b2743,b2744	CTG
CCTG2607	2867677	2871481	-	b2746,b2745,b2744,b2743,b2742	b2743,b2744,b2745	CTG
CCTG2608	2868524	2872900	-	b2748,b2747,b2746,b2745,b2744,b2743,b2742,b2748,b2747,b2746,b2745,b2744,b2743	b2743,b2744,b2745,b2746,b2747,b2748	CTG
CCTG2609	2869236	2873388	-	b2750,b2749,b2748,b2747,b2746,b2745,b2744,b2743	b2744,b2745,b2746,b2747,b2748,b2749	CTG
CCTG2610	2869481	2872975	-	b2748,b2747,b2746,b2745,b2744,b2743	b2744,b2745,b2746,b2747,b2748	CTG
CCTG2611	2869941	2872975	-	b2748,b2747,b2746,b2745,b2744	b2745,b2746,b2747,b2748	CTG
CCTG2612	2870190	2873388	-	b2750,b2749,b2748,b2747,b2746,b2745,b2744	b2745,b2746,b2747,b2748,b2749	CTG
CCTG2613	2870255	2871304	-	b2745	b2745	CTG
CCTG2614	2871301	2872490	-	b2747,b2746	b2746,b2747	CTG
CCTG2615	2872345	2876370	-	b2752,b2751,b2750,b2749,b2748,b2747	b2748,b2749,b2750,b2751,b2752	CTG
CCTG2616	2872509	2872820	-	b2748	b2748	CTG
CCTG2617	2873014	2873337	-	b2749	b2749	CTG
CCTG2618	2873234	2876370	-	b2752,b2751,b2750	b2750,b2751,b2752	CTG
CCTG2619	2876546	2878269	+	b2753	b2753	CTG
CCTG2620	2878569	2878915	-	b2754	b2754	CTG
CCTG2621	2878569	2881048	-	b2757,b2756,b2755,b2754	b2754,b2755,b2756,b2757	CTG
CCTG2622	2878569	2884319	-	b2760,b2759,b2758,b2757,b2756,b2755,b2754	b2754,b2755,b2756,b2757,b2758,b2759,b2760	CTG
CCTG2623	2884553	2887219	-	b2761	b2761	CTG
CCTG2624	2887353	2887408	+	b4701	b4701	CTG
CCTG2625	2887524	2891964	-	b2764,b2763,b2762	b2762,b2763,b2764	CTG
CCTG2626	2887578	2888312	-	b2762	b2762	CTG
CCTG2627	2888306	2891533	-	b2764,b2763,b2762	b2763	CTG
CCTG2628	2892189	2892889	+	b2765,b2766,b2765	b2765	CTG
CCTG2629	2892189	2894608	+	b2765,b2766,b2767,b2768	b2765,b2766,b2767	CTG
CCTG2630	2892635	2894868	+	b2766,b2767,b2768	b2766,b2767,b2768	CTG
CCTG2631	2894919	2896555	-	b2770,b2769	b2769,b2770	CTG
CCTG2632	2896533	2897870	-	b2771	b2771	CTG
CCTG2633	2897964	2899418	-	b4463	b4463	CTG
CCTG2634	2899488	2900273	-	b2774	b2774	CTG
CCTG2635	2900592	2903374	+	b2775,b2776	b2775,b2776	CTG
CCTG2636	2904079	2905442	-	b2777	b2777	CTG
CCTG2637	2905557	2905697	+	b4682	b4682	CTG
CCTG2638	2905711	2906583	+	b2778	b2778	CTG
CCTG2639	2906476	2909797	-	b2780,b2779	b2779,b2780	CTG
CCTG2640	2906590	2908879	-	b2780,b2779,b2779	b2779	CTG
CCTG2641	2907618	2911368	-	b2783,b2782,b2781,b2780,b2779	b2780,b2781,b2782,b2783	CTG
CCTG2642	2909649	2913828	-	b2785,b2784,b2783,b2782,b2781,b2780,b2785,b2784,b2783,b2782,b2781	b2781,b2782,b2783,b2784	CTG
CCTG2643	2909894	2911368	-	b2783,b2782,b2781	b2781,b2782,b2783	CTG
CCTG2644	2910749	2915028	-	b2785,b2784,b2783,b2782	b2782,b2783,b2784,b2785	CTG
CCTG2645	2910756	2914277	-	b2784,b2783,b2782	b2782,b2783,b2784	CTG
CCTG2646	2910921	2915029	-	b2785,b2784,b2783,b2782	b2783,b2784,b2785	CTG
CCTG2647	2910997	2914277	-	b2785,b2784,b2783,b2782	b2783,b2784	CTG
CCTG2648	2911417	2914318	-	b2784	b2784	CTG
CCTG2649	2913699	2915043	-	b2785	b2785	CTG
CCTG2650	2914759	2917968	+	b2786	b2786	CTG
CCTG2651	2918045	2922100	-	b2789,b2788,b2787	b2787,b2788,b2789	CTG
CCTG2652	2922058	2923013	-	b2791,b2790,b2789	b2790	CTG
CCTG2653	2922332	2924137	-	b2792,b2791,b2790	b2790,b2791,b2792	CTG
CCTG2654	2922660	2924524	-	b4408,b2792,b2791,b2790	b2791,b2792,b4408	CTG
CCTG2655	2924158	2925313	-	b2793,b4408,b2793	b2793	CTG
CCTG2656	2925317	2927362	+	b2794,b2795,b2794	b2794	CTG
CCTG2657	2925317	2927786	+	b2794,b2795	b2794,b2795	CTG
CCTG2658	2926271	2927709	+	b2795	b2795	CTG
CCTG2659	2926271	2930308	+	b2795,b2796,b2797	b2795,b2796	CTG
CCTG2660	2928102	2930439	+	b2796,b2797	b2796	CTG
CCTG2661	2928102	2931852	+	b2796,b2797,b2798	b2796,b2797,b2798	CTG
CCTG2662	2928229	2930943	+	b2796,b2797	b2796,b2797	CTG
CCTG2663	2931034	2932139	+	b2798	b2798	CTG
CCTG2664	2931865	2933223	-	b2799	b2799	CTG
CCTG2665	2931865	2933854	-	b2800,b2799	b2799,b2800	CTG
CCTG2666	2934119	2940099	+	b2801,b2802,b2803,b2804,b2805	b2801,b2802,b2803,b2804,b2805	CTG
CCTG2667	2934815	2938602	+	b2801,b2802,b2803	b2802	CTG
CCTG2668	2938837	2939310	+	b2804	b2804	CTG
CCTG2669	2939320	2940468	+	b2805	b2805	CTG
CCTG2670	2939967	2942639	-	b2808,b2807,b2806	b2806,b2807,b2808	CTG
CCTG2671	2940063	2941718	-	b2808,b2807,b2806	b2806,b2807	CTG
CCTG2672	2940143	2941243	-	b2806	b2806	CTG
CCTG2673	2940361	2942639	-	b2808,b2807,b2806	b2807,b2808	CTG
CCTG2674	2941236	2941631	-	b2807	b2807	CTG
CCTG2675	2941650	2942639	-	b2808	b2808	CTG
CCTG2676	2942695	2942933	+	b4443	b4443	CTG
CCTG2677	2942918	2943145	-	b2809	b2809	CTG
CCTG2678	2943318	2945037	+	b2810,b2811	b2810,b2811	CTG
CCTG2679	2944657	2946062	-	b2812	b2812	CTG
CCTG2680	2945964	2947208	-	b2813	b2813	CTG
CCTG2681	2947076	2949063	-	b2817,b2813,b2817	b2817	CTG
CCTG2682	2947381	2949018	+	b2814,b2815,b2816	b2814,b2815,b2816	CTG
CCTG2683	2949156	2951318	+	b2818	b2818	CTG
CCTG2684	2950635	2959011	-	b2821,b2820,b2819	b2819,b2820,b2821	CTG
CCTG2685	2952143	2956198	-	b2821,b2820,b2819	b2820	CTG
CCTG2686	2955850	2959461	-	b2822,b2821,b2820,b2821	b2821	CTG
CCTG2687	2958355	2962507	-	b2823,b2822,b2821,b2822	b2822	CTG
CCTG2688	2959060	2964220	-	b2826,b2825,b2824,b2823,b2822	b2822,b2823,b2824,b2825,b2826	CTG
CCTG2689	2959203	2962883	-	b2824,b2823,b2822	b2823	CTG
CCTG2690	2963500	2966116	-	b2828,b2827,b2826,b2825	b2826,b2827,b2828	CTG
CCTG2691	2964279	2966121	-	b2828,b2827	b2827,b2828	CTG
CCTG2692	2964320	2965254	-	b2827	b2827	CTG
CCTG2693	2964725	2969005	-	b2830,b2829,b2828,b2827	b2828,b2829,b2830	CTG
CCTG2694	2965066	2966121	-	b2828	b2828	CTG
CCTG2695	2965816	2969005	-	b2830,b2829,b2828,b2830,b2829	b2829,b2830	CTG
CCTG2696	2969330	2969476	-	b4610	b4610	CTG
CCTG2697	2969662	2970351	+	b2831	b2831	CTG
CCTG2698	2970393	2971311	+	b2832,b2833,b2832	b2832	CTG
CCTG2699	2970393	2971522	+	b2832,b2833	b2832,b2833	CTG
CCTG2700	2971271	2971489	+	b2833	b2833	CTG
CCTG2701	2971566	2973003	+	b2834	b2834	CTG
CCTG2702	2972427	2976050	-	b2836,b2835	b2835,b2836	CTG
CCTG2703	2976102	2976189	-	b4444	b4444	CTG
CCTG2704	2976304	2976385	-	b4445	b4445	CTG
CCTG2705	2976568	2978033	+	b2837	b2837	CTG
CCTG2706	2977195	2978951	-	b2838	b2838	CTG
CCTG2707	2978950	2979956	+	b2839	b2839	CTG
CCTG2708	2979943	2980635	-	b2840	b2840	CTG
CCTG2709	2979943	2982208	-	b2841,b2840	b2840,b2841	CTG
CCTG2710	2980764	2982208	-	b2841	b2841	CTG
CCTG2711	2982497	2983258	-	b2842	b2842	CTG
CCTG2712	2983288	2984124	-	b2843	b2843	CTG
CCTG2713	2984160	2985613	-	b2844	b2844	CTG
CCTG2714	2985812	2987203	+	b2845	b2845	CTG
CCTG2715	2987536	2988168	+	b2846	b2846	CTG
CCTG2716	2988502	2989786	+	b2847,b2848	b2847,b2848	CTG
CCTG2717	2989819	2989899	-	b4683	b4683	CTG
CCTG2718	2989935	2990360	-	b2849	b2849	CTG
CCTG2719	2990554	2991043	+	b2850	b2850	CTG
CCTG2720	2991268	2991759	+	b2851	b2851	CTG
CCTG2721	2991879	2993470	+	b2852	b2852	CTG
CCTG2722	2993638	2993856	+	b2853	b2853	CTG
CCTG2723	2993939	2994441	+	b2854	b2854	CTG
CCTG2724	2994460	2995092	-	b2856,b2855	b2855,b2856	CTG
CCTG2725	2995314	2997600	-	b2861,ECK120023920,b2860,b2859,b2858	b2858,b2859,ECK120023920,b2860,b2861	CTG
CCTG2726	2997689	2997988	-	b2862	b2862	CTG
CCTG2727	2998034	2998828	-	b2863	b2863	CTG
CCTG2728	2998076	2999918	-	b2865,b2864,b2863,b2865,b2864	b2864,b2865	CTG
CCTG2729	2998984	2999064	-	b2864	b2864	CTG
CCTG2730	2999136	2999891	-	b2865	b2865	CTG
CCTG2731	3000234	3003954	+	b2866,b2867,b2868	b2866,b2867	CTG
CCTG2732	3000257	3003968	+	b2866,b2867,b2868	b2866,b2867,b2868	CTG
CCTG2733	3004008	3005847	-	b2869	b2869	CTG
CCTG2734	3006262	3007452	+	b2870	b2870	CTG
CCTG2735	3007510	3008706	+	b2871	b2871	CTG
CCTG2736	3008764	3009975	+	b2872	b2872	CTG
CCTG2737	3010028	3011413	+	b2873	b2873	CTG
CCTG2738	3011461	3012393	+	b2874	b2874	CTG
CCTG2739	3012614	3014239	-	b2875	b2875	CTG
CCTG2740	3014287	3015057	-	b2876	b2876	CTG
CCTG2741	3015160	3015738	+	b2877	b2877	CTG
CCTG2742	3015992	3020489	+	b2878,b2879	b2878,b2879	CTG
CCTG2743	3018950	3020522	+	b2879	b2879	CTG
CCTG2744	3020540	3024186	+	b2880,b2881	b2880,b2881	CTG
CCTG2745	3024351	3028488	+	b2882,b2883,b4464	b2882,b2883,b4464	CTG
CCTG2746	3025680	3028706	+	b2882,b2883,b4464	b2883,b4464	CTG
CCTG2747	3028524	3030931	-	b2887,b2886	b2886,b2887	CTG
CCTG2748	3031367	3032815	+	b2888	b2888	CTG
CCTG2749	3032817	3032942	+	b4684	b4684	CTG
CCTG2750	3032939	3033010	-	b4753	b4753	CTG
CCTG2751	3033065	3033613	+	b2889	b2889	CTG
CCTG2752	3033265	3036324	-	b2891,b2890	b2890,b2891	CTG
CCTG2753	3035126	3039633	-	b2894,b2893,b2892,b2891,b2890,b2893,b2892,b2891	b2891,b2892,b2893	CTG
CCTG2754	3035318	3040088	-	b2894,b2893,b2892,b2891,b2894,b2893,b2892	b2892,b2893,b2894	CTG
CCTG2755	3036206	3039533	-	b2894,b2893,b2892,b2891,b2894,b2893,b2892	b2892,b2893	CTG
CCTG2756	3037814	3040087	-	b2894,b2893,b2892	b2893,b2894	CTG
CCTG2757	3038112	3038834	-	b2893	b2893	CTG
CCTG2758	3038847	3039743	-	b2894	b2894	CTG
CCTG2759	3039817	3041100	-	b2897,b2896	b2896,b2897	CTG
CCTG2760	3039822	3040543	+	b2895	b2895	CTG
CCTG2761	3041148	3042840	+	b2898	b2898	CTG
CCTG2762	3042235	3043184	-	b2899	b2899	CTG
CCTG2763	3043312	3043623	-	b2900	b2900	CTG
CCTG2764	3043485	3045376	+	b2901	b2901	CTG
CCTG2765	3045158	3045901	-	b2902	b2902	CTG
CCTG2766	3046126	3049041	-	b2903	b2903	CTG
CCTG2767	3046126	3050772	-	b2905,b2904,b2903	b2903,b2904,b2905	CTG
CCTG2768	3046302	3050775	-	b2905,b2904,b2903	b2904,b2905	CTG
CCTG2769	3050958	3051041	+	b4754	b4754	CTG
CCTG2770	3051041	3055473	-	b2909,b2908,b2907,b2906	b2906,b2907,b2908,b2909	CTG
CCTG2771	3051138	3055473	-	b2909,b2908,b2907,b2906	b2907,b2908,b2909	CTG
CCTG2772	3055489	3056867	+	b2910,b2911,b2912,b2910,b2911,b2912,b4446	b2910,b2911,b2912	CTG
CCTG2773	3055612	3055941	+	b2910	b2910	CTG
CCTG2774	3055758	3056825	+	b2910,b2911,b2912,b2911,b2912	b2911,b2912	CTG
CCTG2775	3055759	3056283	+	b2911	b2911	CTG
CCTG2776	3055973	3057795	+	b2911,b2912,b4446	b2911,b2912,b4446	CTG
CCTG2777	3056784	3058455	-	b2913,b4665	b4665,b2913	CTG
CCTG2778	3056850	3057278	+	b4446	b4446	CTG
CCTG2779	3057126	3058549	-	b2913	b2913	CTG
CCTG2780	3057158	3059353	-	b2914,b2913	b2913,b2914	CTG
CCTG2781	3057208	3059353	-	b2914,b2913,b2914	b2914	CTG
CCTG2782	3059381	3059611	-	b2915	b2915	CTG
CCTG2783	3059721	3060951	+	b2916,b2916,b2917	b2916	CTG
CCTG2784	3060850	3066280	+	b2917,b2918,b2919,b2920	b2917,b2918,b2919,b2920	CTG
CCTG2785	3065209	3065366	+	U00096_ncRNA_3065208_3065366	U00096_ncRNA_3065208_3065366	CTG
CCTG2786	3065823	3068836	-	b2923,b2922,b2921	b2921,b2922,b2923	CTG
CCTG2787	3066277	3067173	-	b2921	b2921	CTG
CCTG2788	3067167	3068185	-	b2922,b2921,b2922	b2922	CTG
CCTG2789	3067187	3067344	+	ECK125135301	ECK125135301	CTG
CCTG2790	3067310	3069871	-	b2924,b2923,b2922	b2922,b2923,b2924	CTG
CCTG2791	3068173	3068836	-	b2923	b2923	CTG
CCTG2792	3068285	3069892	-	b2924,b2923,b2924	b2924	CTG
CCTG2793	3068906	3072857	-	b2927,b2926,b2925,b2924	b2924,b2925,b2926	CTG
CCTG2794	3069841	3072857	-	b2927,b2926,b2925,b2926,b2925	b2925,b2926	CTG
CCTG2795	3070116	3073823	-	b2927,b2926,b2925	b2925,b2926,b2927	CTG
CCTG2796	3070180	3073823	-	b2927,b2926,b2925,b2927,b2926	b2926,b2927	CTG
CCTG2797	3071431	3072857	-	b2926	b2926	CTG
CCTG2798	3072259	3075229	-	b2930,b2929,b2928,b2927,b2926	b2927,b2928,b2929	CTG
CCTG2799	3073976	3075195	-	b2929,b2928	b2928,b2929	CTG
CCTG2800	3073976	3079330	-	b2934,b2933,b4465,b2930,b2929,b2928	b2928,b2929,b2930,b4465,b2933,b2934	CTG
CCTG2801	3078628	3081714	-	b2935,b2934,b2933	b2934,b2935	CTG
CCTG2802	3079390	3081714	-	b2935	b2935	CTG
CCTG2803	3081846	3083869	+	b2936	b2936	CTG
CCTG2804	3082377	3083946	-	b2937	b2937	CTG
CCTG2805	3082472	3086048	-	b2939,b2938,b2937,b2938,b2937	b2937,b2938	CTG
CCTG2806	3082751	3086409	-	b2941,b2939,b2938,b2937	b2937,b2938,b2939	CTG
CCTG2807	3084037	3086409	-	b2941,b2939,b2938,b2939	b2939	CTG
CCTG2808	3086145	3086288	-	b4784	b4784	CTG
CCTG2809	3086187	3086402	+	b2940	b2940	CTG
CCTG2810	3086399	3086650	-	b2941	b2941	CTG
CCTG2811	3086568	3087995	+	b2942	b2942	CTG
CCTG2812	3088254	3089717	+	b2943	b2943	CTG
CCTG2813	3089754	3090366	+	b2944,b2945,b2944	b2944	CTG
CCTG2814	3090275	3091123	+	b2945	b2945	CTG
CCTG2815	3090324	3093986	+	b2945,b2946,b2947,b2948,b2949	b2945,b2946,b2947,b2948,b2949	CTG
CCTG2816	3091068	3094244	+	b2946,b2947,b2948,b2949	b2946,b2947,b2948,b2949	CTG
CCTG2817	3091134	3092828	+	b2946,b2947	b2946,b2947	CTG
CCTG2818	3091496	3094274	+	b2946,b2947,b2948,b2949	b2947,b2948,b2949	CTG
CCTG2819	3092899	3094267	+	b2948,b2949	b2948,b2949	CTG
CCTG2820	3094100	3095080	-	b2950	b2950	CTG
CCTG2821	3095060	3098734	+	b2951,b2952,b2953,b2954,b2955	b2951,b2952,b2953,b2954,b2955	CTG
CCTG2822	3095662	3098726	+	b2951,b2952,b2953,b2954,b2955	b2952,b2953,b2954,b2955	CTG
CCTG2823	3096620	3098403	+	b2954,b2955	b2954,b2955	CTG
CCTG2824	3098558	3099565	-	b2956	b2956	CTG
CCTG2825	3099380	3100790	-	b2957,b2956,b2957	b2957	CTG
CCTG2826	3099683	3102886	-	b2960,b2959,b2958,b2957,b2960,b2959,b2958	b2958,b2959,b2960	CTG
CCTG2827	3100473	3101800	-	b2958,b2957,b2958	b2958	CTG
CCTG2828	3100862	3102389	-	b2960,b2959,b2958	b2958,b2959	CTG
CCTG2829	3101260	3102389	-	b2960,b2959,b2958	b2959	CTG
CCTG2830	3101641	3102886	-	b2960,b2959	b2959,b2960	CTG
CCTG2831	3102911	3105467	+	b2961,b2962,b2961,b2962,b2963	b2961,b2962	CTG
CCTG2832	3102911	3105512	+	b2961,b2962,b2963	b2961,b2962,b2963	CTG
CCTG2833	3102911	3106970	+	b2961,b2962,b2963,b2964	b2961,b2962,b2963,b2964	CTG
CCTG2834	3103991	3105615	+	b2961,b2962,b2963,b2962,b2963	b2962,b2963	CTG
CCTG2835	3103991	3107005	+	b2961,b2962,b2963,b2964,b2962,b2963,b2964	b2962,b2963,b2964	CTG
CCTG2836	3103993	3104368	+	b2962	b2962	CTG
CCTG2837	3105651	3106970	+	b2964	b2964	CTG
CCTG2838	3107020	3109175	-	b2965	b2965	CTG
CCTG2839	3109317	3109400	-	b4785	b4785	CTG
CCTG2840	3109523	3110480	+	b2966,b2967	b2966,b2967	CTG
CCTG2841	3109553	3110260	+	b2966	b2966	CTG
CCTG2842	3110365	3110477	+	b2967	b2967	CTG
CCTG2843	3110590	3111988	-	b2969,b2968	b2968,b2969	CTG
CCTG2844	3111266	3111325	+	b4786	b4786	CTG
CCTG2845	3112054	3113049	-	b2970	b2970	CTG
CCTG2846	3113067	3113477	-	b2971	b2971	CTG
CCTG2847	3113543	3114352	-	b2972	b2972	CTG
CCTG2848	3114550	3119112	-	b4466	b4466	CTG
CCTG2849	3119597	3123805	-	b2976,b2975	b2975,b2976	CTG
CCTG2850	3119597	3128076	-	b2979,b4468,b4467,b2977,b2976,b2975	b2975,b2976,b2977,b4467,b4468,b2979	CTG
CCTG2851	3121232	3124519	-	b4467,b2977,b2976,b2975	b2976,b2977	CTG
CCTG2852	3128202	3129586	+	b2980	b2980	CTG
CCTG2853	3129043	3130215	-	b2981	b2981	CTG
CCTG2854	3130214	3131194	+	b2982	b2982	CTG
CCTG2855	3131341	3132408	-	b2983	b2983	CTG
CCTG2856	3132454	3133957	-	b2985,b2984	b2984,b2985	CTG
CCTG2857	3134131	3134823	+	b2986	b2986	CTG
CCTG2858	3134872	3136403	-	b2987	b2987	CTG
CCTG2859	3136122	3138610	-	b2988,b2987,b2988	b2988	CTG
CCTG2860	3138698	3139915	+	b2989	b2989	CTG
CCTG2861	3139461	3141500	-	b2994,b2993,b2992,b2991,b2990	b2990,b2991,b2992,b2993	CTG
CCTG2862	3139463	3143003	-	b2995,b2994,b2993,b2992,b2991,b2990	b2990,b2991,b2992,b2993,b2994	CTG
CCTG2863	3139716	3146363	-	b2997,b2996,b2995,b2994,b2993,b2992,b2991,b2990	b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997	CTG
CCTG2864	3141923	3146363	-	b2997,b2996,b2995,b2994	b2995,b2996,b2997	CTG
CCTG2865	3142597	3146770	-	b2998,b2997,b2996,b2995,b2994	b2995,b2996,b2997,b2998	CTG
CCTG2866	3143178	3146405	-	b2997,b2996,b2995	b2996,b2997	CTG
CCTG2867	3146450	3146737	-	b2998	b2998	CTG
CCTG2868	3146785	3147768	-	b4658	b4658	CTG
CCTG2869	3147597	3147740	-	b4755	b4755	CTG
CCTG2870	3147861	3149341	+	b3001	b3001	CTG
CCTG2871	3148643	3149495	-	b3002	b3002	CTG
CCTG2872	3149662	3150546	+	b3003	b3003	CTG
CCTG2873	3150490	3152066	-	b3007,b3006,b3005,b3006,b3005	b3005,b3006	CTG
CCTG2874	3150552	3151390	-	b3005	b3005	CTG
CCTG2875	3152075	3153511	+	b3008	b3008	CTG
CCTG2876	3152209	3154327	+	b3008,b3009	b3008,b3009	CTG
CCTG2877	3153528	3154380	+	b3009	b3009	CTG
CCTG2878	3154262	3155218	-	b3010	b3010	CTG
CCTG2879	3155302	3157762	+	b3011,b3012,b3011,b3012,b3013	b3011,b3012	CTG
CCTG2880	3156571	3157450	+	b3012	b3012	CTG
CCTG2881	3157545	3158576	+	b3013	b3013	CTG
CCTG2882	3158105	3161179	-	b4469	b4469	CTG
CCTG2883	3158627	3158884	+	b3014	b3014	CTG
CCTG2884	3159291	3162917	-	b3018,b3017,b4469,b3017	b3017	CTG
CCTG2885	3160153	3163566	-	b3018,b3017,b4469,b3018,b3017	b3017,b3018	CTG
CCTG2886	3161686	3166021	-	b3019,b3018,b3017	b3018,b3019	CTG
CCTG2887	3162744	3163481	-	b3018	b3018	CTG
CCTG2888	3163638	3166021	-	b3019	b3019	CTG
CCTG2889	3165330	3168562	-	b3022,b3021,b3020,b3019	b3020,b3021,b3022	CTG
CCTG2890	3166111	3167718	-	b3020	b3020	CTG
CCTG2891	3167550	3168653	-	b3022,b3021,b3020,b3022,b3021	b3021,b3022	CTG
CCTG2892	3167851	3168397	-	b3021	b3021	CTG
CCTG2893	3168682	3169703	-	b3024,b3023	b3023,b3024	CTG
CCTG2894	3168749	3169231	-	b3023	b3023	CTG
CCTG2895	3169284	3169676	-	b3024	b3024	CTG
CCTG2896	3169749	3172130	+	b3025,b3026	b3025,b3026	CTG
CCTG2897	3171879	3172323	-	b3027	b3027	CTG
CCTG2898	3172504	3174721	+	b3028,b3029	b3028,b3029	CTG
CCTG2899	3172530	3173111	+	b3028	b3028	CTG
CCTG2900	3173050	3177028	-	b3033,b3032,b3031,b3030	b3030,b3031,b3032	CTG
CCTG2901	3173120	3173633	+	b3029	b3029	CTG
CCTG2902	3173261	3175645	-	b3031,b3030	b3030	CTG
CCTG2903	3173491	3177515	-	b3034,b3033,b3032,b3031,b3030	b3030,b3031,b3032,b3033	CTG
CCTG2904	3173504	3177910	-	b3034,b3033,b3032,b3031,b3030	b3030,b3031,b3032,b3033,b3034	CTG
CCTG2905	3173748	3177805	-	b3034,b3033,b3032,b3031,b3030	b3031,b3032,b3033	CTG
CCTG2906	3174445	3177991	-	b3034,b3033,b3032,b3031,b3030	b3031,b3032,b3033,b3034	CTG
CCTG2907	3175909	3178077	-	b3034,b3033,b3032,b3031	b3032,b3033,b3034	CTG
CCTG2908	3177865	3179737	+	b3035,b3036	b3035	CTG
CCTG2909	3178000	3181480	+	b3035,b3036,b3037,b3038	b3035,b3036,b3037	CTG
CCTG2910	3178000	3181773	+	b3035,b3036,b3037,b3038	b3035,b3036,b3037,b3038	CTG
CCTG2911	3178004	3181581	+	b3035,b3037,b3038	b3035,b3037,b3038	CTG
CCTG2912	3179716	3181939	+	b3036,b3037,b3038	b3037,b3038	CTG
CCTG2913	3181619	3182434	-	b3039	b3039	CTG
CCTG2914	3182423	3183540	+	b3040	b3040	CTG
CCTG2915	3183381	3183551	-	b4756	b4756	CTG
CCTG2916	3183747	3184718	-	b3041	b3041	CTG
CCTG2917	3184812	3186019	+	b3042,b3043	b3042,b3043	CTG
CCTG2918	3184840	3185130	+	b3042	b3042	CTG
CCTG2919	3185414	3185965	+	b3043	b3043	CTG
CCTG2920	3186025	3189865	+	b3046	b3046	CTG
CCTG2921	3186040	3191696	+	b3046,b3044,ECK120023921,b3045,b3047,b3048	b3044,ECK120023921,b3045,b3047,b3048	CTG
CCTG2922	3191716	3192012	-	b3049	b3049	CTG
CCTG2923	3192208	3194525	+	b3050,b3051	b3050,b3051	CTG
CCTG2924	3194719	3196780	-	b3052,b4611,b4447	b4447,b4611,b3052	CTG
CCTG2925	3194721	3194865	-	b4447	b4447	CTG
CCTG2926	3194766	3194825	+	b4664	b4664	CTG
CCTG2927	3194833	3196780	-	b3052,b4611,b4447,b3052,b4611	b4611,b3052	CTG
CCTG2928	3195097	3195240	-	b4611	b4611	CTG
CCTG2929	3195141	3195200	+	b4666	b4666	CTG
CCTG2930	3195320	3196753	-	b3052	b3052	CTG
CCTG2931	3196660	3201032	-	b3054,b3053,b3052,b3054,b3053	b3053,b3054	CTG
CCTG2932	3201041	3203566	+	b3055,b3056	b3055,b3056	CTG
