promoter_id	start	stop	strand	type
CPROM11519	2377000	2377002	-	Promoter
CPROM11520	2376997	2376997	+	Promoter
CPROM11521	2379245	2379245	-	Promoter
CPROM11522	2379281	2379281	-	Promoter
CPROM11523	2379303	2379303	-	Promoter
CPROM11524	2379315	2379315	+	Promoter
CPROM11525	2379375	2379375	+	Promoter
CPROM11526	2379442	2379442	-	Promoter
CPROM11527	2379968	2379968	-	Promoter
CPROM11528	2379983	2379983	+	Promoter
CPROM11529	2380496	2380496	+	Promoter
CPROM11530	2380664	2380665	-	Promoter
CPROM11531	2380757	2380757	-	Promoter
CPROM11532	2380765	2380765	-	Promoter
CPROM11533	2380804	2380804	-	Promoter
CPROM11534	2380846	2380846	-	Promoter
CPROM11535	2381050	2381054	-	Promoter
CPROM11536	2381136	2381136	+	Promoter
CPROM11537	2381383	2381383	-	Promoter
CPROM11538	2381519	2381519	+	Promoter
CPROM11539	2381532	2381535	-	Promoter
CPROM11540	2381543	2381543	-	Promoter
CPROM11541	2381563	2381566	-	Promoter
CPROM11542	2381581	2381582	+	Promoter
CPROM11543	2382057	2382057	-	Promoter
CPROM11544	2382365	2382365	-	Promoter
CPROM11545	2382596	2382596	-	Promoter
CPROM11546	2383289	2383289	+	Promoter
CPROM11547	2384129	2384129	+	Promoter
CPROM11548	2384957	2384957	-	Promoter
CPROM11549	2385256	2385256	+	Promoter
CPROM11550	2385310	2385310	-	Promoter
CPROM11551	2385404	2385404	+	Promoter
CPROM11552	2386422	2386422	-	Promoter
CPROM11553	2386546	2386546	-	Promoter
CPROM11554	2386909	2386909	+	Promoter
CPROM11555	2387599	2387599	+	Promoter
CPROM11556	2388772	2388772	+	Promoter
CPROM11557	2389121	2389121	+	Promoter
CPROM11558	2389211	2389211	-	Promoter
CPROM11559	2389839	2389839	+	Promoter
CPROM11560	2389880	2389880	-	Promoter
CPROM11561	2390330	2390330	+	Promoter
CPROM11562	2390503	2390503	-	Promoter
CPROM11563	2390949	2390949	-	Promoter
CPROM11564	2391121	2391121	-	Promoter
CPROM11565	2391223	2391223	-	Promoter
CPROM11566	2391226	2391226	+	Promoter
CPROM11567	2391462	2391462	+	Promoter
CPROM11568	2391592	2391592	-	Promoter
CPROM11569	2391763	2391763	-	Promoter
CPROM11570	2391811	2391811	-	Promoter
CPROM11571	2393389	2393389	-	Promoter
CPROM11572	2393396	2393396	-	Promoter
CPROM11573	2393605	2393605	-	Promoter
CPROM11574	2393635	2393635	-	Promoter
CPROM11575	2393749	2393749	-	Promoter
CPROM11576	2394107	2394107	-	Promoter
CPROM11577	2394125	2394125	+	Promoter
CPROM11578	2394474	2394474	-	Promoter
CPROM11579	2394595	2394595	-	Promoter
CPROM11580	2394680	2394680	-	Promoter
CPROM11581	2394817	2394817	-	Promoter
CPROM11582	2395030	2395030	+	Promoter
CPROM11583	2395316	2395316	+	Promoter
CPROM11584	2396044	2396044	-	Promoter
CPROM11585	2396059	2396059	-	Promoter
CPROM11586	2396113	2396113	+	Promoter
CPROM11587	2396436	2396436	-	Promoter
CPROM11588	2396485	2396485	-	Promoter
CPROM11589	2396590	2396596	-	Promoter
CPROM11590	2397023	2397023	-	Promoter
CPROM11591	2397784	2397784	-	Promoter
CPROM11592	2398792	2398792	-	Promoter
CPROM11593	2399056	2399056	-	Promoter
CPROM11594	2399386	2399386	-	Promoter
CPROM11595	2400204	2400204	-	Promoter
CPROM11596	2400625	2400625	-	Promoter
CPROM11597	2401082	2401082	-	Promoter
CPROM11598	2401472	2401472	-	Promoter
CPROM11599	2401657	2401657	-	Promoter
CPROM11600	2401699	2401699	-	Promoter
CPROM11601	2401712	2401712	-	Promoter
CPROM11602	2401789	2401790	+	Promoter
CPROM11603	2401816	2401816	-	Promoter
CPROM11604	2401828	2401828	-	Promoter
CPROM11605	2402062	2402062	+	Promoter
CPROM11606	2402077	2402077	-	Promoter
CPROM11607	2402082	2402082	-	Promoter
CPROM11608	2402136	2402136	-	Promoter
CPROM11609	2402223	2402223	-	Promoter
CPROM11610	2402324	2402324	-	Promoter
CPROM11611	2402420	2402420	-	Promoter
CPROM11612	2403030	2403030	-	Promoter
CPROM11613	2403035	2403035	-	Promoter
CPROM11614	2403951	2403955	-	Promoter
CPROM11615	2404141	2404141	-	Promoter
CPROM11616	2404193	2404194	-	Promoter
CPROM11617	2404528	2404528	+	Promoter
CPROM11618	2404617	2404617	+	Promoter
CPROM11619	2404729	2404729	-	Promoter
CPROM11620	2404842	2404842	-	Promoter
CPROM11621	2404889	2404889	-	Promoter
CPROM11622	2404993	2404993	-	Promoter
CPROM11623	2405049	2405049	-	Promoter
CPROM11624	2405054	2405054	-	Promoter
CPROM11625	2405066	2405066	-	Promoter
CPROM11626	2405077	2405077	-	Promoter
CPROM11627	2405136	2405140	-	Promoter
CPROM11628	2405150	2405150	-	Promoter
CPROM11629	2405162	2405162	-	Promoter
CPROM11630	2405197	2405200	-	Promoter
CPROM11631	2405210	2405210	-	Promoter
CPROM11632	2405230	2405230	-	Promoter
CPROM11633	2405248	2405252	-	Promoter
CPROM11634	2405335	2405335	-	Promoter
CPROM11635	2405341	2405341	-	Promoter
CPROM11636	2405340	2405340	+	Promoter
CPROM11637	2405348	2405348	+	Promoter
CPROM11638	2405377	2405377	-	Promoter
CPROM11639	2405441	2405441	+	Promoter
CPROM11640	2405497	2405498	-	Promoter
CPROM11641	2405542	2405542	+	Promoter
CPROM11642	2405813	2405814	-	Promoter
CPROM11643	2405826	2405839	-	Promoter
CPROM11644	2406380	2406380	-	Promoter
CPROM11645	2406635	2406635	-	Promoter
CPROM11646	2406641	2406641	-	Promoter
CPROM11647	2406647	2406647	+	Promoter
CPROM11648	2406799	2406799	-	Promoter
CPROM11649	2406820	2406820	-	Promoter
CPROM11650	2406817	2406817	+	Promoter
CPROM11651	2406850	2406850	-	Promoter
CPROM11652	2406863	2406863	+	Promoter
CPROM11653	2406912	2406912	+	Promoter
CPROM11654	2407012	2407012	-	Promoter
CPROM11655	2407103	2407103	+	Promoter
CPROM11656	2407138	2407138	-	Promoter
CPROM11657	2407309	2407309	-	Promoter
CPROM11658	2407508	2407511	+	Promoter
CPROM11659	2408061	2408063	+	Promoter
CPROM11660	2408073	2408073	-	Promoter
CPROM11661	2408160	2408160	-	Promoter
CPROM11662	2408206	2408206	+	Promoter
CPROM11663	2408406	2408406	+	Promoter
CPROM11664	2408688	2408688	+	Promoter
CPROM11665	2408837	2408837	-	Promoter
CPROM11666	2408835	2408836	+	Promoter
CPROM11667	2408852	2408852	-	Promoter
CPROM11668	2409134	2409134	-	Promoter
CPROM11669	2409429	2409429	-	Promoter
CPROM11670	2409565	2409565	-	Promoter
CPROM11671	2409779	2409779	-	Promoter
CPROM11672	2409933	2409933	-	Promoter
CPROM11673	2409942	2409947	-	Promoter
CPROM11674	2409960	2409960	-	Promoter
CPROM11675	2410159	2410159	-	Promoter
CPROM11676	2410171	2410171	-	Promoter
CPROM11677	2410629	2410629	-	Promoter
CPROM11678	2410767	2410767	-	Promoter
CPROM11679	2410774	2410774	-	Promoter
CPROM11680	2410812	2410812	-	Promoter
CPROM11681	2410818	2410818	-	Promoter
CPROM11682	2410831	2410831	+	Promoter
CPROM11683	2410992	2410992	-	Promoter
CPROM11684	2411098	2411098	-	Promoter
CPROM11685	2411148	2411148	-	Promoter
CPROM11686	2411241	2411241	-	Promoter
CPROM11687	2411379	2411379	-	Promoter
CPROM11688	2411483	2411483	-	Promoter
CPROM11689	2411659	2411659	-	Promoter
CPROM11690	2411731	2411731	-	Promoter
CPROM11691	2411792	2411792	-	Promoter
CPROM11692	2411898	2411898	+	Promoter
CPROM11693	2412114	2412114	-	Promoter
CPROM11694	2412121	2412121	-	Promoter
CPROM11695	2412377	2412377	-	Promoter
CPROM11696	2412594	2412594	-	Promoter
CPROM11697	2412611	2412611	+	Promoter
CPROM11698	2412624	2412624	-	Promoter
CPROM11699	2412636	2412636	-	Promoter
CPROM11700	2412644	2412647	-	Promoter
CPROM11701	2412652	2412652	-	Promoter
CPROM11702	2412788	2412788	-	Promoter
CPROM11703	2412956	2412956	-	Promoter
CPROM11704	2413038	2413038	-	Promoter
CPROM11705	2413046	2413046	-	Promoter
CPROM11706	2413071	2413071	-	Promoter
CPROM11707	2413237	2413237	-	Promoter
CPROM11708	2413250	2413250	-	Promoter
CPROM11709	2413246	2413247	+	Promoter
CPROM11710	2413290	2413290	-	Promoter
CPROM11711	2413305	2413305	+	Promoter
CPROM11712	2413333	2413333	+	Promoter
CPROM11713	2413344	2413344	+	Promoter
CPROM11714	2413367	2413367	+	Promoter
CPROM11715	2413379	2413379	-	Promoter
CPROM11716	2413425	2413430	+	Promoter
CPROM11717	2413437	2413437	+	Promoter
CPROM11718	2413443	2413443	-	Promoter
CPROM11719	2413448	2413449	-	Promoter
CPROM11720	2413451	2413455	+	Promoter
CPROM11721	2413462	2413462	+	Promoter
CPROM11722	2413470	2413477	+	Promoter
CPROM11723	2413482	2413482	+	Promoter
CPROM11724	2413682	2413682	-	Promoter
CPROM11725	2413754	2413754	-	Promoter
CPROM11726	2413793	2413793	-	Promoter
CPROM11727	2413792	2413797	+	Promoter
CPROM11728	2413805	2413805	+	Promoter
CPROM11729	2413957	2413957	+	Promoter
CPROM11730	2414146	2414146	+	Promoter
CPROM11731	2414269	2414269	+	Promoter
CPROM11732	2414360	2414360	+	Promoter
CPROM11733	2414486	2414487	+	Promoter
CPROM11734	2414534	2414534	+	Promoter
CPROM11735	2414978	2414978	+	Promoter
CPROM11736	2415026	2415026	-	Promoter
CPROM11737	2415085	2415085	+	Promoter
CPROM11738	2415098	2415098	+	Promoter
CPROM11739	2415351	2415357	+	Promoter
CPROM11740	2415750	2415750	+	Promoter
CPROM11741	2415781	2415781	+	Promoter
CPROM11742	2415814	2415818	+	Promoter
CPROM11743	2416038	2416038	+	Promoter
CPROM11744	2416149	2416149	+	Promoter
CPROM11745	2416518	2416518	+	Promoter
CPROM11746	2416771	2416771	+	Promoter
CPROM11747	2416864	2416864	-	Promoter
CPROM11748	2417035	2417035	-	Promoter
CPROM11749	2417051	2417052	+	Promoter
CPROM11750	2417171	2417171	+	Promoter
CPROM11751	2417426	2417426	+	Promoter
CPROM11752	2418563	2418563	+	Promoter
CPROM11753	2419186	2419186	-	Promoter
CPROM11754	2419224	2419224	-	Promoter
CPROM11755	2419290	2419290	-	Promoter
CPROM11756	2419299	2419299	-	Promoter
CPROM11757	2419297	2419297	+	Promoter
CPROM11758	2419394	2419394	-	Promoter
CPROM11759	2419763	2419763	-	Promoter
CPROM11760	2419808	2419810	-	Promoter
CPROM11761	2419819	2419819	-	Promoter
CPROM11762	2419822	2419822	+	Promoter
CPROM11763	2419827	2419827	+	Promoter
CPROM11764	2419913	2419913	+	Promoter
CPROM11765	2420381	2420381	-	Promoter
CPROM11766	2420513	2420513	-	Promoter
CPROM11767	2420592	2420592	+	Promoter
CPROM11768	2420653	2420653	-	Promoter
CPROM11769	2420687	2420687	-	Promoter
CPROM11770	2421289	2421289	-	Promoter
CPROM11771	2421299	2421301	+	Promoter
CPROM11772	2421354	2421354	+	Promoter
CPROM11773	2421506	2421506	-	Promoter
CPROM11774	2421523	2421523	-	Promoter
CPROM11775	2421561	2421561	+	Promoter
CPROM11776	2421608	2421608	+	Promoter
CPROM11777	2421619	2421619	+	Promoter
CPROM11778	2421837	2421837	-	Promoter
CPROM11779	2421926	2421926	-	Promoter
CPROM11780	2422068	2422068	+	Promoter
CPROM11781	2422329	2422329	+	Promoter
CPROM11782	2422678	2422678	+	Promoter
CPROM11783	2422689	2422689	-	Promoter
CPROM11784	2422895	2422896	-	Promoter
CPROM11785	2423302	2423302	-	Promoter
CPROM11786	2423938	2423938	+	Promoter
CPROM11787	2424498	2424498	+	Promoter
CPROM11788	2424511	2424511	+	Promoter
CPROM11789	2424524	2424524	+	Promoter
CPROM11790	2424775	2424775	-	Promoter
CPROM11791	2424933	2424934	+	Promoter
CPROM11792	2425900	2425900	+	Promoter
CPROM11793	2426272	2426272	-	Promoter
CPROM11794	2426427	2426427	-	Promoter
CPROM11795	2426480	2426480	-	Promoter
CPROM11796	2426513	2426513	-	Promoter
CPROM11797	2426540	2426540	-	Promoter
CPROM11798	2426572	2426572	-	Promoter
CPROM11799	2426596	2426596	-	Promoter
CPROM11800	2426605	2426605	-	Promoter
CPROM11801	2426612	2426612	-	Promoter
CPROM11802	2426821	2426821	-	Promoter
CPROM11803	2426837	2426837	-	Promoter
CPROM11804	2426993	2426993	-	Promoter
CPROM11805	2427000	2427000	-	Promoter
CPROM11806	2427019	2427019	-	Promoter
CPROM11807	2427037	2427037	-	Promoter
CPROM11808	2427402	2427402	-	Promoter
CPROM11809	2427848	2427848	-	Promoter
CPROM11810	2427879	2427879	-	Promoter
CPROM11811	2427904	2427904	-	Promoter
CPROM11812	2427937	2427938	-	Promoter
CPROM11813	2427946	2427946	-	Promoter
CPROM11814	2428201	2428201	+	Promoter
CPROM11815	2428318	2428320	-	Promoter
CPROM11816	2428331	2428331	-	Promoter
CPROM11817	2428384	2428384	+	Promoter
CPROM11818	2428620	2428620	+	Promoter
CPROM11819	2428650	2428650	-	Promoter
CPROM11820	2428795	2428795	+	Promoter
CPROM11821	2428940	2428940	+	Promoter
CPROM11822	2429011	2429011	-	Promoter
CPROM11823	2429076	2429076	+	Promoter
CPROM11824	2430029	2430029	-	Promoter
CPROM11825	2430067	2430067	-	Promoter
CPROM11826	2430175	2430175	-	Promoter
CPROM11827	2430324	2430324	-	Promoter
CPROM11828	2430416	2430416	-	Promoter
CPROM11829	2430547	2430549	-	Promoter
CPROM11830	2430588	2430588	-	Promoter
CPROM11831	2430618	2430620	-	Promoter
CPROM11832	2430770	2430770	-	Promoter
CPROM11833	2430799	2430800	-	Promoter
CPROM11834	2431129	2431132	-	Promoter
CPROM11835	2431186	2431186	-	Promoter
CPROM11836	2431210	2431210	-	Promoter
CPROM11837	2431486	2431486	-	Promoter
CPROM11838	2431793	2431793	-	Promoter
CPROM11839	2431872	2431874	-	Promoter
CPROM11840	2431937	2431939	-	Promoter
CPROM11841	2431941	2431941	+	Promoter
CPROM11842	2431956	2431956	+	Promoter
CPROM11843	2432018	2432018	-	Promoter
CPROM11844	2432309	2432309	-	Promoter
CPROM11845	2432486	2432486	-	Promoter
CPROM11846	2433179	2433179	-	Promoter
CPROM11847	2433655	2433655	-	Promoter
CPROM11848	2433908	2433908	-	Promoter
CPROM11849	2433926	2433926	-	Promoter
CPROM11850	2433972	2433974	-	Promoter
CPROM11851	2434013	2434016	-	Promoter
CPROM11852	2434152	2434152	+	Promoter
CPROM11853	2434172	2434172	-	Promoter
CPROM11854	2434192	2434193	-	Promoter
CPROM11855	2434194	2434194	+	Promoter
CPROM11856	2434273	2434273	-	Promoter
CPROM11857	2434343	2434343	-	Promoter
CPROM11858	2434354	2434354	-	Promoter
CPROM11859	2434478	2434478	+	Promoter
CPROM11860	2435049	2435049	-	Promoter
CPROM11861	2435258	2435258	-	Promoter
CPROM11862	2435324	2435324	-	Promoter
CPROM11863	2435919	2435919	-	Promoter
CPROM11864	2435983	2435983	-	Promoter
CPROM11865	2436741	2436741	-	Promoter
CPROM11866	2436890	2436891	-	Promoter
CPROM11867	2437043	2437043	+	Promoter
CPROM11868	2437177	2437177	+	Promoter
CPROM11869	2437519	2437519	-	Promoter
CPROM11870	2437553	2437553	-	Promoter
CPROM11871	2437872	2437872	+	Promoter
CPROM11872	2437883	2437884	-	Promoter
CPROM11873	2437909	2437912	+	Promoter
CPROM11874	2437932	2437932	-	Promoter
CPROM11875	2437944	2437944	-	Promoter
CPROM11876	2438783	2438783	+	Promoter
CPROM11877	2438880	2438880	+	Promoter
CPROM11878	2439030	2439030	+	Promoter
CPROM11879	2440143	2440143	+	Promoter
CPROM11880	2440165	2440165	-	Promoter
CPROM11881	2440231	2440231	-	Promoter
CPROM11882	2440236	2440241	-	Promoter
CPROM11883	2440246	2440246	-	Promoter
CPROM11884	2440383	2440383	-	Promoter
CPROM11885	2440512	2440512	-	Promoter
CPROM11886	2440540	2440540	-	Promoter
CPROM11887	2440572	2440576	-	Promoter
CPROM11888	2440845	2440847	-	Promoter
CPROM11889	2440885	2440885	-	Promoter
CPROM11890	2441152	2441152	-	Promoter
CPROM11891	2441333	2441333	+	Promoter
CPROM11892	2441339	2441339	+	Promoter
CPROM11893	2441605	2441605	-	Promoter
CPROM11894	2441641	2441641	-	Promoter
CPROM11895	2441738	2441741	+	Promoter
CPROM11896	2441761	2441761	-	Promoter
CPROM11897	2442001	2442001	-	Promoter
CPROM11898	2442802	2442802	+	Promoter
CPROM11899	2443266	2443266	-	Promoter
CPROM11900	2443500	2443500	-	Promoter
CPROM11901	2443780	2443780	+	Promoter
CPROM11902	2444268	2444268	+	Promoter
CPROM11903	2444610	2444610	-	Promoter
CPROM11904	2444742	2444742	-	Promoter
CPROM11905	2444784	2444784	-	Promoter
CPROM11906	2444800	2444800	-	Promoter
CPROM11907	2444805	2444805	-	Promoter
CPROM11908	2444859	2444859	-	Promoter
CPROM11909	2444872	2444876	-	Promoter
CPROM11910	2444884	2444884	-	Promoter
CPROM11911	2444944	2444944	-	Promoter
CPROM11912	2445333	2445333	+	Promoter
CPROM11913	2445344	2445344	-	Promoter
CPROM11914	2445717	2445717	-	Promoter
CPROM11915	2445745	2445745	-	Promoter
CPROM11916	2446215	2446215	-	Promoter
CPROM11917	2446222	2446222	+	Promoter
CPROM11918	2446259	2446259	+	Promoter
CPROM11919	2447503	2447511	-	Promoter
CPROM11920	2447628	2447633	-	Promoter
CPROM11921	2448132	2448132	-	Promoter
CPROM11922	2448220	2448221	+	Promoter
CPROM11923	2448267	2448267	+	Promoter
CPROM11924	2448467	2448467	+	Promoter
CPROM11925	2448472	2448474	-	Promoter
CPROM11926	2448567	2448567	-	Promoter
CPROM11927	2448581	2448582	+	Promoter
CPROM11928	2449148	2449148	+	Promoter
CPROM11929	2449291	2449291	+	Promoter
CPROM11930	2449437	2449437	-	Promoter
CPROM11931	2449554	2449554	+	Promoter
CPROM11932	2449716	2449716	-	Promoter
CPROM11933	2449734	2449734	+	Promoter
CPROM11934	2449776	2449776	-	Promoter
CPROM11935	2449789	2449789	-	Promoter
CPROM11936	2449838	2449838	-	Promoter
CPROM11937	2449891	2449891	+	Promoter
CPROM11938	2450027	2450027	-	Promoter
CPROM11939	2450047	2450047	-	Promoter
CPROM11940	2450049	2450049	+	Promoter
CPROM11941	2450159	2450159	+	Promoter
CPROM11942	2453426	2453426	+	Promoter
CPROM11943	2453955	2453955	+	Promoter
CPROM11944	2453972	2453972	-	Promoter
CPROM11945	2454226	2454226	+	Promoter
CPROM11946	2454407	2454407	-	Promoter
CPROM11947	2454710	2454710	-	Promoter
CPROM11948	2454740	2454740	-	Promoter
CPROM11949	2455295	2455295	+	Promoter
CPROM11950	2455341	2455341	+	Promoter
CPROM11951	2456023	2456023	-	Promoter
CPROM11952	2456028	2456028	+	Promoter
CPROM11953	2456134	2456136	-	Promoter
CPROM11954	2456226	2456226	+	Promoter
CPROM11955	2456273	2456273	-	Promoter
CPROM11956	2456288	2456288	-	Promoter
CPROM11957	2456491	2456491	-	Promoter
CPROM11958	2456812	2456812	-	Promoter
CPROM11959	2456839	2456839	-	Promoter
CPROM11960	2456880	2456880	-	Promoter
CPROM11961	2456915	2456916	-	Promoter
CPROM11962	2456934	2456935	-	Promoter
CPROM11963	2456999	2456999	-	Promoter
CPROM11964	2457375	2457375	-	Promoter
CPROM11965	2457512	2457513	-	Promoter
CPROM11966	2457793	2457793	+	Promoter
CPROM11967	2458005	2458005	-	Promoter
CPROM11968	2459069	2459069	-	Promoter
CPROM11969	2459386	2459386	-	Promoter
CPROM11970	2459780	2459780	+	Promoter
CPROM11971	2460062	2460062	+	Promoter
CPROM11972	2460482	2460482	-	Promoter
CPROM11973	2460509	2460509	-	Promoter
CPROM11974	2460668	2460668	-	Promoter
CPROM11975	2460899	2460899	-	Promoter
CPROM11976	2460942	2460942	-	Promoter
CPROM11977	2460973	2460973	-	Promoter
CPROM11978	2460979	2460980	-	Promoter
CPROM11979	2461145	2461149	-	Promoter
CPROM11980	2461205	2461205	+	Promoter
CPROM11981	2461249	2461250	+	Promoter
CPROM11982	2461263	2461265	-	Promoter
CPROM11983	2461273	2461273	-	Promoter
CPROM11984	2461950	2461950	-	Promoter
CPROM11985	2462243	2462243	-	Promoter
CPROM11986	2462380	2462380	-	Promoter
CPROM11987	2463029	2463029	+	Promoter
CPROM11988	2463350	2463350	-	Promoter
CPROM11989	2463446	2463446	-	Promoter
CPROM11990	2463602	2463602	+	Promoter
CPROM11991	2464365	2464365	-	Promoter
CPROM11992	2464374	2464374	-	Promoter
CPROM11993	2465084	2465084	-	Promoter
CPROM11994	2465135	2465135	-	Promoter
CPROM11995	2465172	2465172	-	Promoter
CPROM11996	2465215	2465217	-	Promoter
CPROM11997	2465273	2465276	+	Promoter
CPROM11998	2465284	2465284	+	Promoter
CPROM11999	2465446	2465446	+	Promoter
CPROM12000	2465655	2465655	+	Promoter
CPROM12001	2466070	2466071	-	Promoter
CPROM12002	2466304	2466304	+	Promoter
CPROM12003	2466317	2466317	+	Promoter
CPROM12004	2466323	2466323	+	Promoter
CPROM12005	2466331	2466331	+	Promoter
CPROM12006	2466514	2466515	+	Promoter
CPROM12007	2466585	2466585	-	Promoter
CPROM12008	2466907	2466907	-	Promoter
CPROM12009	2467064	2467064	+	Promoter
CPROM12010	2467069	2467069	+	Promoter
CPROM12011	2467258	2467258	-	Promoter
CPROM12012	2467266	2467266	-	Promoter
CPROM12013	2467307	2467307	+	Promoter
CPROM12014	2467827	2467827	-	Promoter
CPROM12015	2467827	2467830	+	Promoter
CPROM12016	2468210	2468210	-	Promoter
CPROM12017	2468627	2468627	-	Promoter
CPROM12018	2468808	2468808	+	Promoter
CPROM12019	2468917	2468917	-	Promoter
CPROM12020	2470089	2470089	-	Promoter
CPROM12021	2470510	2470510	+	Promoter
CPROM12022	2470583	2470583	-	Promoter
CPROM12023	2470608	2470608	+	Promoter
CPROM12024	2470649	2470649	-	Promoter
CPROM12025	2470664	2470665	-	Promoter
CPROM12026	2470691	2470695	-	Promoter
CPROM12027	2470708	2470708	-	Promoter
CPROM12028	2470748	2470748	+	Promoter
CPROM12029	2471043	2471043	+	Promoter
CPROM12030	2471231	2471233	-	Promoter
CPROM12031	2471308	2471308	+	Promoter
CPROM12032	2471391	2471391	-	Promoter
CPROM12033	2473596	2473596	+	Promoter
CPROM12034	2474094	2474094	-	Promoter
CPROM12035	2474334	2474334	+	Promoter
CPROM12036	2475112	2475112	-	Promoter
CPROM12037	2475650	2475650	-	Promoter
CPROM12038	2476145	2476145	-	Promoter
CPROM12039	2476168	2476168	-	Promoter
CPROM12040	2476186	2476186	+	Promoter
CPROM12041	2476215	2476215	-	Promoter
CPROM12042	2476376	2476377	+	Promoter
CPROM12043	2477622	2477622	-	Promoter
CPROM12044	2477644	2477644	-	Promoter
CPROM12045	2477821	2477821	+	Promoter
CPROM12046	2478622	2478622	+	Promoter
CPROM12047	2478635	2478635	+	Promoter
CPROM12048	2478697	2478697	+	Promoter
CPROM12049	2479102	2479103	-	Promoter
CPROM12050	2479108	2479108	-	Promoter
CPROM12051	2479114	2479114	+	Promoter
CPROM12052	2479121	2479121	+	Promoter
CPROM12053	2479211	2479211	+	Promoter
CPROM12054	2479295	2479295	+	Promoter
CPROM12055	2479473	2479473	-	Promoter
CPROM12056	2480013	2480013	+	Promoter
CPROM12057	2480166	2480166	+	Promoter
CPROM12058	2480622	2480622	-	Promoter
CPROM12059	2481253	2481253	-	Promoter
CPROM12060	2481467	2481467	+	Promoter
CPROM12061	2482181	2482181	-	Promoter
CPROM12062	2483142	2483142	+	Promoter
CPROM12063	2483448	2483448	-	Promoter
CPROM12064	2483520	2483520	+	Promoter
CPROM12065	2483629	2483632	+	Promoter
CPROM12066	2483640	2483641	+	Promoter
CPROM12067	2483646	2483646	+	Promoter
CPROM12068	2483826	2483826	-	Promoter
