tu_id	start	stop	strand	source	tu_name	operon_name	init_type	term_type	reported_bnumbers	valid_bnumbers	flag_genes	classic	HT	orphan	type	alt_id
CTU4321	2520920	2521518	+	PB_Rich_longestRead	valU_valX_valY_lysV	valU,valX,valY,lysV	HT TSS	long	b2401,b2402,b2403,b2404	b2401,b2402,b2403,b2404	0	0	1	0	TU	PB_Rich_longestRead_1379
CTU4322	2520921	2521518	+	PB_M9_longestRead	valU_valX_valY_lysV	valU,valX,valY,lysV	HT TSS	long	b2401,b2402,b2403,b2404	b2401,b2402,b2403,b2404	0	0	1	0	TU	PB_M9_longestRead_1629
CTU4323	2520924	2521519	+	RegulonDB	valU_valX_valY_lysV	valU,valX,valY,lysV	TSS	TTS	b2401,b2402,b2403,b2404	b2401,b2402,b2403,b2404	0	1	0	0	TU	ECK120009677_ECK120010596_ECK125285289
CTU4324	2521334	2522505	-	RegulonDB	xapR	xapR	TSS	TTS	b2405	b2405	0	1	0	0	TU	ECK120009823_ECK120010631_ECK120051402
CTU4325	2521334	2522563	-	RegulonDB	xapR	xapR	TSS	TTS	b2405	b2405	0	1	0	0	TU	ECK120009824_ECK120010632_ECK120051402
CTU4326	2521489	2522505	-	RegulonDB	xapR	xapR	TSS	TTS	b2405	b2405	0	1	0	0	TU	ECK120009823_ECK120010631_ECK120051401
CTU4327	2521489	2522563	-	RegulonDB	xapR	xapR	TSS	TTS	b2405	b2405	0	1	0	0	TU	ECK120009824_ECK120010632_ECK120051401
CTU4328	2522698	2524303	-	RegulonDB	xapB	xapA,xapB	TSS	TTS	b2406	b2406	0	1	0	0	TU	ECK125286553_ECK125286476_ECK120010867
CTU4329	2522698	2524375	-	RegulonDB	xapB	xapA,xapB	TSS	TTS	b2406	b2406	0	1	0	0	TU	ECK125286580_ECK125286498_ECK120010867
CTU4330	2522698	2524910	-	RegulonDB	xapA_xapB	xapA,xapB	TSS	TTS	b2407,b2406	b2406,b2407	1	1	0	0	TU	ECK120009735_ECK120010710_ECK120010867
CTU4331	2522729	2524251	-	RegulonDB	xapB	xapA,xapB	TSS	gene	b2406	b2406	0	1	0	0	TU	ECK125286572_ECK125286491_NA
CTU4332	2525127	2525891	+	RegulonDB	yfeN	yfeN	gene	gene	b2408	b2408	0	1	0	0	TU	ECK120021160_NA_NA
CTU4333	2525822	2526882	-	PB_Rich_longestRead	yfeR	yfeR	HT TSS	long	b2409	b2409	0	0	1	0	TU	PB_Rich_longestRead_433
CTU4334	2525893	2526882	-	PB_M9_longestRead	yfeR	yfeR	HT TSS	long	b2409	b2409	0	0	1	0	TU	PB_M9_longestRead_531
CTU4335	2525930	2526856	-	RegulonDB	yfeR	yfeR	gene	gene	b2409	b2409	0	1	0	0	TU	ECK120021161_NA_NA
CTU4336	2526925	2528153	+	PB_Rich_longestRead	yfeH	yfeH	HT TSS	long	b2410	b2410	0	0	1	0	TU	PB_Rich_longestRead_1380
CTU4337	2526925	2528197	+	PB_M9_longestRead	yfeH	yfeH	HT TSS	long	b2410	b2410	0	0	1	0	TU	PB_M9_longestRead_1630
CTU4338	2526946	2527944	+	RegulonDB	yfeH	yfeH	gene	gene	b2410	b2410	0	1	0	0	TU	ECK120021159_NA_NA
CTU4339	2527698	2530234	-	PB_Rich_longestRead	ligA_ypeB	ligA,ypeB,zipA	HT TSS	long	b2411,b4546	b4546,b2411	1	0	1	0	TU	PB_Rich_longestRead_434
CTU4340	2527768	2530234	-	PB_M9_longestRead	ligA_ypeB	ligA,ypeB,zipA	HT TSS	long	b2411,b4546	b4546,b2411	1	0	1	0	TU	PB_M9_longestRead_532
CTU4341	2527785	2531280	-	PB_Rich_longestRead	zipA_ligA_ypeB	ligA,ypeB,zipA	HT TSS	long	b2412,b2411,b4546	b4546,b2411,b2412	1	0	1	0	TU	PB_Rich_longestRead_435
CTU4342	2527941	2530201	-	RegulonDB	ligA_ypeB	ligA,ypeB,zipA	TSS	gene	b2411,b4546	b4546,b2411	1	1	0	0	TU	ECK120027309_ECK120034274_NA
CTU4343	2528062	2531280	-	PB_M9_longestRead	zipA_ligA	ligA,ypeB,zipA	HT TSS	long	b2412,b2411,b4546	b2411,b2412	1	0	1	0	TU	PB_M9_longestRead_533
CTU4344	2528068	2531375	-	PB_M9_longestRead	zipA_ligA	ligA,ypeB,zipA	HT TSS	long	b2412,b2411,b4546	b2411,b2412	1	0	1	0	TU	PB_M9_longestRead_534
CTU4345	2529253	2529483	-	orphan	zipA5'	zipA5'	gene	gene	ECK125121989	ECK125121989	0	0	0	1	TU	orphan_95
CTU4346	2530247	2531233	-	RegulonDB	zipA	ligA,ypeB,zipA	gene	gene	b2412	b2412	0	1	0	0	TU	ECK120027310_NA_NA
CTU4347	2531423	2532288	+	PB_M9_definedEnd	cysZ	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS	b2413	b2413	0	0	1	0	TU	PB_M9_definedEnd_314,PB_Rich_definedEnd_331
CTU4348	2531423	2533432	+	PB_M9_longestRead	cysZ_cysK	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2413,b2414	b2413,b2414	0	0	1	0	TU	PB_M9_longestRead_1631
CTU4349	2531423	2533534	+	PB_Rich_longestRead	cysZ_cysK	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2413,b2414	b2413,b2414	0	0	1	0	TU	PB_Rich_longestRead_1381
CTU4350	2531463	2532224	+	RegulonDB	cysZ	cysZ,cysK,ptsH,ptsI,crr	gene	gene	b2413	b2413	0	1	0	0	TU	ECK120029322_NA_NA
CTU4351	2532342	2533432	+	PB_M9_longestRead	cysK	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2414	b2414	0	0	1	0	TU	PB_M9_longestRead_1632
CTU4352	2532344	2533424	+	RegulonDB	cysK	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2414	b2414	0	1	0	0	TU	ECK120034151_ECK120034275_ECK120048902
CTU4353	2532376	2533432	+	PB_M9_definedEnd	cysK	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS	b2414	b2414	0	0	1	0	TU	PB_M9_definedEnd_315,PB_Rich_definedEnd_332
CTU4354	2532376	2535651	+	PB_Rich_longestRead	cysK_ptsH	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2414,b2415,b2416	b2414,b2415	1	0	1	0	TU	PB_Rich_longestRead_1382
CTU4355	2532376	2536387	+	PB_M9_longestRead	cysK_ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2414,b2415,b2416,b2417	b2414,b2415,b2416,b2417	0	0	1	0	TU	PB_M9_longestRead_1633
CTU4356	2532377	2533424	+	RegulonDB	cysK	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2414	b2414	0	1	0	0	TU	ECK120009272_ECK120010151_ECK120048902
CTU4357	2533498	2536380	+	RegulonDB	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	1	0	0	TU	ECK120009662_ECK120010575_ECK120010797
CTU4358	2533499	2536387	+	PB_M9_definedEnd	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_M9_definedEnd_316
CTU4359	2533499	2536554	+	PB_M9_longestRead	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_M9_longestRead_1634
CTU4360	2533500	2536387	+	PB_Rich_definedEnd	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_Rich_definedEnd_333
CTU4361	2533500	2536592	+	PB_Rich_longestRead	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_Rich_longestRead_1383
CTU4362	2533501	2536380	+	RegulonDB	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	1	0	0	TU	ECK120009661_ECK120010356_ECK120010797
CTU4363	2533507	2536380	+	RegulonDB	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	1	0	0	TU	ECK120009663_ECK120010576_ECK120010797
CTU4364	2533600	2534344	+	PB_M9_definedEnd	ptsH	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS	b2415,b2416	b2415	1	0	1	0	TU	PB_M9_definedEnd_317
CTU4365	2533600	2536387	+	PB_M9_longestRead	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_M9_longestRead_1635
CTU4366	2533601	2536380	+	RegulonDB	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	1	0	0	TU	ECK120009664_ECK120010357_ECK120010797
CTU4367	2533607	2536387	+	PB_Rich_definedEnd	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS,long	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_Rich_definedEnd_334,PB_Rich_longestRead_1384
CTU4368	2533608	2536380	+	RegulonDB	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2415,b2416,b2417	b2415,b2416,b2417	0	1	0	0	TU	ECK120009665_ECK120010577_ECK120010797
CTU4369	2533731	2536175	+	PB_M9_longestRead	ptsH_ptsI	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2415,b2416,b2417	b2415,b2416	1	0	1	0	TU	PB_M9_longestRead_1636
CTU4370	2533731	2536387	+	PB_Rich_longestRead	ptsH_ptsI_crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2415,b2416,b2417	b2415,b2416,b2417	0	0	1	0	TU	PB_Rich_longestRead_1385
CTU4371	2534787	2536470	+	PB_Rich_longestRead	crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2416,b2417	b2417	1	0	1	0	TU	PB_Rich_longestRead_1386
CTU4372	2535451	2536387	+	PB_M9_longestRead	crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2416,b2417	b2417	1	0	1	0	TU	PB_M9_longestRead_1637
CTU4373	2535480	2536380	+	RegulonDB	crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2417	b2417	0	1	0	0	TU	ECK120009050_ECK120010358_ECK120010797
CTU4374	2535482	2536387	+	PB_M9_definedEnd	crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	HT TTS,long	b2416,b2417	b2417	1	0	1	0	TU	PB_M9_definedEnd_318,PB_Rich_definedEnd_335,PB_Rich_longestRead_1387
CTU4375	2535482	2536472	+	PB_M9_longestRead	crr	cysZ,cysK,ptsH,ptsI,crr	HT TSS	long	b2416,b2417	b2417	1	0	1	0	TU	PB_M9_longestRead_1638
CTU4376	2535610	2536380	+	RegulonDB	crr	cysZ,cysK,ptsH,ptsI,crr	TSS	TTS	b2417	b2417	0	1	0	0	TU	ECK120009048_ECK120010359_ECK120010797
CTU4377	2536342	2537288	-	PB_M9_longestRead	pdxK	pdxK	HT TSS	long	b2418	b2418	0	0	1	0	TU	PB_M9_longestRead_536
CTU4378	2536356	2537277	-	PB_M9_longestRead	pdxK	pdxK	HT TSS	long	b2418	b2418	0	0	1	0	TU	PB_M9_longestRead_535
CTU4379	2536386	2537319	-	RegulonDB	pdxK	pdxK	TSS	gene	b2418	b2418	0	1	0	0	TU	ECK120020433_ECK120034276_NA
CTU4380	2537314	2538641	+	PB_M9_longestRead	yfeK_yfeS	yfeK,yfeS	HT TSS	long	b2419,b2420	b2419,b2420	0	0	1	0	TU	PB_M9_longestRead_1639
CTU4381	2537315	2538483	+	RegulonDB	yfeK_yfeS	yfeK,yfeS	TSS	gene	b2419,b2420	b2419,b2420	0	1	0	0	TU	ECK120016549_ECK120016565_NA
CTU4382	2537904	2539704	-	PB_M9_longestRead	cysM	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	long	b2421	b2421	0	0	1	0	TU	PB_M9_longestRead_537
CTU4383	2538672	2543557	-	RegulonDB	cysP_cysU_cysW_cysA_cysM	cysM,cysP,cysU,cysW,cysA,ucpA	TSS	gene	b2425,b2424,b2423,b2422,b2421	b2421,b2422,b2423,b2424,b2425	1	1	0	0	TU	ECK120009336_ECK120010205_NA
CTU4384	2539623	2543558	-	PB_M9_longestRead	cysP_cysU_cysW_cysA	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	long	b2425,b2424,b2423,b2422	b2422,b2423,b2424,b2425	1	0	1	0	TU	PB_M9_longestRead_538
CTU4385	2539641	2543558	-	PB_Rich_longestRead	cysP_cysU_cysW_cysA	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	long	b2425,b2424,b2423,b2422	b2422,b2423,b2424,b2425	1	0	1	0	TU	PB_Rich_longestRead_436
CTU4386	2541862	2544664	-	PB_Rich_longestRead	ucpA_cysP	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	long	b2426,b2425,b2424	b2425,b2426	1	0	1	0	TU	PB_Rich_longestRead_437
CTU4387	2543622	2544664	-	PB_M9_longestRead	ucpA	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	long	b2426	b2426	0	0	1	0	TU	PB_M9_longestRead_539
CTU4388	2543680	2544664	-	PB_Rich_definedEnd	ucpA	cysM,cysP,cysU,cysW,cysA,ucpA	HT TSS	HT TTS	b2426	b2426	0	0	1	0	TU	PB_Rich_definedEnd_115
CTU4389	2543832	2544664	-	RegulonDB	ucpA	cysM,cysP,cysU,cysW,cysA,ucpA	TSS	gene	b2426	b2426	0	1	0	0	TU	ECK120027311_ECK120034277_NA
CTU4390	2543832	2544671	-	RegulonDB	ucpA	cysM,cysP,cysU,cysW,cysA,ucpA	TSS	gene	b2426	b2426	0	1	0	0	TU	ECK120034152_ECK120034278_NA
CTU4391	2544752	2545793	-	RegulonDB	murR	murR	TSS	gene	b2427	b2427	0	1	0	0	TU	ECK120027312_ECK120035116_NA
CTU4392	2545693	2549501	+	PB_M9_longestRead	murQ_murP_yfeW	murQ,murP,yfeW	HT TSS	long	b2428,b2429,b2430	b2428,b2429,b2430	0	0	1	0	TU	PB_M9_longestRead_1640
CTU4393	2545732	2549232	+	PB_Rich_longestRead	murQ_murP	murQ,murP,yfeW	HT TSS	long	b2428,b2429,b2430	b2428,b2429	1	0	1	0	TU	PB_Rich_longestRead_1388
CTU4394	2545733	2548097	+	RegulonDB	murQ_murP	murQ,murP,yfeW	TSS	gene	b2428,b2429	b2428,b2429	0	1	0	0	TU	ECK120035094_ECK120035117_NA
CTU4395	2545741	2548097	+	RegulonDB	murQ_murP	murQ,murP,yfeW	TSS	gene	b2428,b2429	b2428,b2429	0	1	0	0	TU	ECK120035095_ECK120035118_NA
CTU4396	2545773	2549406	+	RegulonDB	murQ_murP_yfeW	murQ,murP,yfeW	gene	gene	b2428,b2429,b2430	b2428,b2429,b2430	0	1	0	0	TU	ECK120027313_NA_NA
CTU4397	2549231	2550590	-	PB_M9_longestRead	yfeX	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2431	b2431	0	0	1	0	TU	PB_M9_longestRead_541
CTU4398	2549307	2550590	-	PB_Rich_longestRead	yfeX	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2431	b2431	0	0	1	0	TU	PB_Rich_longestRead_439
CTU4399	2549402	2550555	-	PB_Rich_longestRead	yfeX	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2431	b2431	0	0	1	0	TU	PB_Rich_longestRead_438
CTU4400	2549405	2552167	-	PB_Rich_longestRead	ypeA_yfeZ_yfeY_yfeX	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2434,b2433,b2432,b2431	b2431,b2432,b2433,b2434	1	0	1	0	TU	PB_Rich_longestRead_440
CTU4401	2549460	2550555	-	PB_M9_longestRead	yfeX	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2431	b2431	0	0	1	0	TU	PB_M9_longestRead_540
CTU4402	2549646	2551243	-	RegulonDB	yfeY_yfeX	yfeX,ypeA,yfeZ,yfeY	TSS	gene	b2432,b2431	b2431,b2432	1	1	0	0	TU	ECK120010933_ECK120009972_NA
CTU4403	2549750	2552167	-	PB_M9_longestRead	ypeA_yfeZ_yfeY	yfeX,ypeA,yfeZ,yfeY	HT TSS	long	b2434,b2433,b2432,b2431	b2432,b2433,b2434	1	0	1	0	TU	PB_M9_longestRead_542
CTU4404	2551277	2552138	-	RegulonDB	ypeA_yfeZ	yfeX,ypeA,yfeZ,yfeY	gene	gene	b2434,b2433	b2433,b2434	1	1	0	0	TU	ECK120027314_NA_NA
CTU4405	2552241	2554124	+	RegulonDB	amiA_hemF	amiA,hemF	TSS	gene	b2435,b2436	b2435,b2436	0	1	0	0	TU	ECK120008986_ECK120009942_NA
CTU4406	2552241	2554429	+	PB_M9_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_M9_longestRead_1641
CTU4407	2552242	2554167	+	PB_Rich_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_Rich_longestRead_1389
CTU4408	2552278	2554516	+	PB_Rich_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_Rich_longestRead_1390
CTU4409	2552278	2554537	+	PB_M9_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_M9_longestRead_1642
CTU4410	2552325	2554657	+	PB_M9_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_M9_longestRead_1643
CTU4411	2552325	2554700	+	PB_Rich_longestRead	amiA_hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2435,b2436	0	0	1	0	TU	PB_Rich_longestRead_1391
CTU4412	2552951	2554447	+	PB_M9_longestRead	hemF	amiA,hemF	HT TSS	long	b2435,b2436	b2436	1	0	1	0	TU	PB_M9_longestRead_1644
CTU4413	2553205	2554124	+	RegulonDB	hemF	amiA,hemF	TSS	gene	b2436	b2436	0	1	0	0	TU	ECK120008987_ECK120009943_NA
CTU4414	2554130	2558679	-	RegulonDB	eutB_eutC_eutL_eutK_eutR	eutB,eutC,eutL,eutK,eutR	gene	gene	b2441,b2440,b2439,b2438,b2437	b2437,b2438,b2439,b2440,b2441	1	1	0	0	TU	ECK120027315_NA_NA
CTU4415	2554903	2558838	-	PB_M9_longestRead	eutB_eutC_eutL_eutK	eutB,eutC,eutL,eutK,eutR	HT TSS	long	b2441,b2440,b2439,b2438,b2437	b2438,b2439,b2440,b2441	1	0	1	0	TU	PB_M9_longestRead_544
CTU4416	2555179	2558810	-	PB_M9_longestRead	eutB_eutC_eutL_eutK	eutB,eutC,eutL,eutK,eutR	HT TSS	long	b2441,b2440,b2439,b2438,b2437	b2438,b2439,b2440,b2441	1	0	1	0	TU	PB_M9_longestRead_543
CTU4417	2555185	2558718	-	PB_Rich_longestRead	eutB_eutC_eutL_eutK	eutB,eutC,eutL,eutK,eutR	HT TSS	long	b2441,b2440,b2439,b2438	b2438,b2439,b2440,b2441	1	0	1	0	TU	PB_Rich_longestRead_441
CTU4418	2558775	2560188	+	PB_Rich_longestRead	intZ	intZ	HT TSS	long	b2442	b2442	0	0	1	0	TU	PB_Rich_longestRead_1392
CTU4419	2558775	2560191	+	PB_M9_longestRead	intZ	intZ	HT TSS	long	b2442	b2442	0	0	1	0	TU	PB_M9_longestRead_1645
CTU4420	2558858	2560066	+	RegulonDB	intZ	intZ	gene	gene	b2442	b2442	0	1	0	0	TU	ECK120027316_NA_NA
CTU4421	2560257	2560898	+	RegulonDB	yffL	yffL	gene	gene	b2443	b2443	0	1	0	0	TU	ECK120027317_NA_NA
CTU4422	2561368	2561993	+	RegulonDB	yffM_yffN	yffM,yffN	gene	gene	b2444,b2445	b2444,b2445	0	1	0	0	TU	ECK120027318_NA_NA
CTU4423	2562053	2563117	+	RegulonDB	yffO_yffP	yffO,yffP	TSS	gene	b2446,b2447	b2446,b2447	0	1	0	0	TU	ECK125136336_ECK125138132_NA
CTU4424	2563592	2564372	+	RegulonDB	yffQ_yffR	yffQ,yffR	gene	gene	b2448,b2449	b2448,b2449	0	1	0	0	TU	ECK120027320_NA_NA
CTU4425	2564523	2565332	+	RegulonDB	yffS	yffS	gene	gene	b2450	b2450	0	1	0	0	TU	ECK120027321_NA_NA
CTU4426	2565481	2568107	-	RegulonDB	eutH_eutA	eutH,eutA	gene	gene	b2452,b2451	b2451,b2452	1	1	0	0	TU	ECK120027322_NA_NA
CTU4427	2568324	2572050	-	RegulonDB	eutN_eutE_eutJ_eutG	eutN,eutE,eutJ,eutG	gene	gene	b2456,b2455,b2454,b2453	b2453,b2454,b2455,b2456	1	1	0	0	TU	ECK120027323_NA_NA
CTU4428	2572157	2575805	-	RegulonDB	eutS_eutP_eutQ_eutT_eutD_eutM	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	gene	gene	b2462,b2461,b2460,b2459,b2458,b2457	b2457,b2458,b2459,b2460,b2461,b2462	1	1	0	0	TU	ECK120027324_NA_NA
CTU4429	2574811	2578531	-	PB_Rich_longestRead	maeB_eutS_eutP	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463,b2462,b2461,b2460	b2461,b2462,b2463	1	0	1	0	TU	PB_Rich_longestRead_444
CTU4430	2575777	2578443	-	PB_Rich_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463,b2462	b2463	1	0	1	0	TU	PB_Rich_longestRead_442
CTU4431	2575863	2578498	-	PB_Rich_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_Rich_longestRead_443
CTU4432	2576004	2578443	-	PB_M9_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_M9_longestRead_545
CTU4433	2576004	2578498	-	PB_M9_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_M9_longestRead_546
CTU4434	2576043	2578531	-	PB_M9_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_M9_longestRead_548
CTU4435	2576049	2578443	-	PB_Rich_definedEnd	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	HT TTS	b2463	b2463	0	0	1	0	TU	PB_Rich_definedEnd_116
CTU4436	2576049	2578531	-	PB_Rich_definedEnd	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	HT TTS	b2463	b2463	0	0	1	0	TU	PB_Rich_definedEnd_117
CTU4437	2576049	2578917	-	PB_Rich_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_Rich_longestRead_445
CTU4438	2576050	2578498	-	PB_M9_definedEnd	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	HT TTS	b2463	b2463	0	0	1	0	TU	PB_M9_definedEnd_127
CTU4439	2576050	2578517	-	PB_M9_longestRead	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	HT TSS	long	b2463	b2463	0	0	1	0	TU	PB_M9_longestRead_547
CTU4440	2576098	2578377	-	RegulonDB	maeB	eutS,eutP,eutQ,eutT,eutD,eutM,maeB	gene	gene	b2463	b2463	0	1	0	0	TU	ECK120027325_NA_NA
CTU4441	2578570	2581639	+	RegulonDB	talA_tktB	talA,tktB	TSS	gene	b2464,b2465	b2464,b2465	0	1	0	0	TU	ECK120015505_ECK120015414_NA
CTU4442	2578588	2581639	+	RegulonDB	talA_tktB	talA,tktB	TSS	gene	b2464,b2465	b2464,b2465	0	1	0	0	TU	ECK120010983_ECK120010102_NA
CTU4443	2578589	2581877	+	PB_M9_longestRead	talA_tktB	talA,tktB	HT TSS	long	b2464,b2465	b2464,b2465	0	0	1	0	TU	PB_M9_longestRead_1646
CTU4444	2578608	2579616	+	RegulonDB	talA	talA,tktB	TSS	gene	b2464	b2464	0	1	0	0	TU	ECK120034153_ECK120034279_NA
CTU4445	2579308	2581639	+	RegulonDB	tktB	talA,tktB	TSS	gene	b2465	b2465	0	1	0	0	TU	ECK120015317_ECK120015379_NA
CTU4446	2581734	2582777	-	RegulonDB	ypfG	ypfG	gene	gene	b2466	b2466	0	1	0	0	TU	ECK120027326_NA_NA
CTU4447	2582597	2583501	-	PB_M9_longestRead	nudK	nudK	HT TSS	long	b2467,b2466	b2467	1	0	1	0	TU	PB_M9_longestRead_549
CTU4448	2582694	2583501	-	PB_Rich_longestRead	nudK	nudK	HT TSS	long	b2467,b2466	b2467	1	0	1	0	TU	PB_Rich_longestRead_446
CTU4449	2582903	2583478	-	RegulonDB	nudK	nudK	gene	gene	b2467	b2467	0	1	0	0	TU	ECK120027327_NA_NA
CTU4450	2583277	2585567	-	PB_Rich_longestRead	aegA	aegA	HT TSS	long	b2468,b2467	b2468	1	0	1	0	TU	PB_Rich_longestRead_447
CTU4451	2583546	2585525	-	RegulonDB	aegA	aegA	gene	gene	b2468	b2468	0	1	0	0	TU	ECK120027328_NA_NA
CTU4452	2585577	2587431	+	RegulonDB	narQ	narQ	TSS	gene	b2469	b2469	0	1	0	0	TU	ECK120029323_ECK125135049_NA
CTU4453	2587475	2590708	+	RegulonDB	acrD	acrD	TSS	gene	b2470	b2470	0	1	0	0	TU	ECK120015501_ECK120015500_NA
CTU4454	2587550	2590708	+	RegulonDB	acrD	acrD	TSS	gene	b2470	b2470	0	1	0	0	TU	ECK125095460_ECK125095451_NA
CTU4455	2590807	2590970	-	RegulonDB	ypfM	ypfM	TSS	gene	b4606	b4606	0	1	0	0	TU	ECK120027907_ECK125135050_NA
CTU4456	2591166	2593192	+	PB_M9_longestRead	yffB_dapE_ypfN	yffB,dapE,ypfN	HT TSS	long	b2471,b2472,b4547	b2471,b2472,b4547	0	0	1	0	TU	PB_M9_longestRead_1647
CTU4457	2591166	2593227	+	PB_Rich_longestRead	yffB_dapE_ypfN	yffB,dapE,ypfN	HT TSS	long	b2471,b2472,b4547	b2471,b2472,b4547	0	0	1	0	TU	PB_Rich_longestRead_1393
CTU4458	2591247	2592962	+	RegulonDB	yffB_dapE_ypfN	yffB,dapE,ypfN	gene	gene	b2471,b2472,b4547	b2471,b2472,b4547	0	1	0	0	TU	ECK120027329_ECK120030661_NA
CTU4459	2591560	2592962	+	RegulonDB	dapE_ypfN	yffB,dapE,ypfN	TSS	gene	b2472,b4547	b2472,b4547	0	1	0	0	TU	ECK120030637_ECK120030660_NA
CTU4460	2591560	2593059	+	PB_Rich_longestRead	dapE_ypfN	yffB,dapE,ypfN	HT TSS	long	b2471,b2472,b4547	b2472,b4547	1	0	1	0	TU	PB_Rich_longestRead_1394
CTU4461	2591560	2593230	+	PB_M9_longestRead	dapE_ypfN	yffB,dapE,ypfN	HT TSS	long	b2471,b2472,b4547	b2472,b4547	1	0	1	0	TU	PB_M9_longestRead_1648
